Match_col,Tms,Tce
RBBH-3356,Tms_TRINITY_DN27774_c0_g1_i4,Tce_TRINITY_DN106988_c1_g1_i4
RBBH-3357,Tms_TRINITY_DN31399_c8_g1_i1,Tce_TRINITY_DN103680_c2_g1_i2
RBBH-3358,Tms_TRINITY_DN27475_c0_g1_i1,Tce_TRINITY_DN95128_c0_g1_i1
RBBH-3359,Tms_TRINITY_DN17916_c0_g1_i1,Tce_TRINITY_DN89569_c0_g1_i1
RBBH-336,Tms_TRINITY_DN26051_c0_g1_i2,Tce_TRINITY_DN102477_c1_g1_i2
RBBH-3360,Tms_TRINITY_DN66589_c0_g1_i1,Tce_TRINITY_DN83140_c0_g1_i1
RBBH-3361,Tms_TRINITY_DN69404_c0_g1_i1,Tce_TRINITY_DN74793_c0_g1_i1
RBBH-3362,Tms_TRINITY_DN27870_c0_g1_i4,Tce_TRINITY_DN96408_c0_g1_i2
RBBH-3363,Tms_TRINITY_DN31218_c0_g1_i1,Tce_TRINITY_DN83506_c1_g1_i1
RBBH-3364,Tms_TRINITY_DN24878_c0_g2_i2,Tce_TRINITY_DN106057_c0_g3_i1
RBBH-3365,Tms_TRINITY_DN63728_c0_g1_i1,Tce_TRINITY_DN104079_c0_g1_i2
RBBH-3366,Tms_TRINITY_DN65413_c0_g1_i1,Tce_TRINITY_DN101387_c0_g1_i2
RBBH-3368,Tms_TRINITY_DN21751_c0_g1_i1,Tce_TRINITY_DN105246_c0_g1_i1
RBBH-3369,Tms_TRINITY_DN29808_c2_g1_i1,Tce_TRINITY_DN98801_c0_g1_i1
RBBH-337,Tms_TRINITY_DN55455_c0_g1_i1,Tce_TRINITY_DN85287_c0_g1_i1
RBBH-3370,Tms_TRINITY_DN30651_c16_g1_i1,Tce_TRINITY_DN72619_c0_g1_i1
RBBH-3371,Tms_TRINITY_DN31854_c0_g1_i2,Tce_TRINITY_DN107615_c2_g1_i3
RBBH-3372,Tms_TRINITY_DN30057_c0_g3_i1,Tce_TRINITY_DN88759_c1_g1_i4
RBBH-3373,Tms_TRINITY_DN66833_c0_g1_i1,Tce_TRINITY_DN83273_c1_g1_i1
RBBH-3374,Tms_TRINITY_DN31723_c10_g1_i1,Tce_TRINITY_DN106860_c1_g2_i1
RBBH-3375,Tms_TRINITY_DN29925_c0_g1_i2,Tce_TRINITY_DN105271_c1_g1_i1
RBBH-3376,Tms_TRINITY_DN31223_c7_g10_i1,Tce_TRINITY_DN105067_c0_g1_i2
RBBH-3377,Tms_TRINITY_DN20979_c0_g1_i1,Tce_TRINITY_DN98924_c0_g3_i1
RBBH-3378,Tms_TRINITY_DN26533_c0_g1_i2,Tce_TRINITY_DN103881_c1_g2_i8
RBBH-3379,Tms_TRINITY_DN1207_c0_g1_i1,Tce_TRINITY_DN51978_c0_g1_i1
RBBH-338,Tms_TRINITY_DN72927_c0_g1_i1,Tce_TRINITY_DN19729_c0_g1_i1
RBBH-3380,Tms_TRINITY_DN15094_c0_g3_i1,Tce_TRINITY_DN105977_c2_g1_i1
RBBH-3381,Tms_TRINITY_DN31705_c1_g10_i1,Tce_TRINITY_DN64384_c1_g1_i1
RBBH-3382,Tms_TRINITY_DN71782_c0_g1_i1,Tce_TRINITY_DN79897_c0_g1_i1
RBBH-3383,Tms_TRINITY_DN71107_c0_g1_i1,Tce_TRINITY_DN91020_c0_g1_i1
RBBH-3385,Tms_TRINITY_DN63006_c0_g1_i1,Tce_TRINITY_DN73215_c0_g1_i1
RBBH-3386,Tms_TRINITY_DN31142_c12_g3_i1,Tce_TRINITY_DN101438_c4_g1_i2
RBBH-3387,Tms_TRINITY_DN17918_c0_g1_i1,Tce_TRINITY_DN103613_c0_g1_i1
RBBH-3389,Tms_TRINITY_DN31547_c0_g1_i1,Tce_TRINITY_DN100065_c0_g1_i2
RBBH-339,Tms_TRINITY_DN25722_c0_g1_i1,Tce_TRINITY_DN84497_c1_g1_i1
RBBH-3390,Tms_TRINITY_DN20851_c0_g2_i1,Tce_TRINITY_DN98761_c0_g1_i2
RBBH-3391,Tms_TRINITY_DN16876_c1_g1_i1,Tce_TRINITY_DN94154_c0_g1_i1
RBBH-3392,Tms_TRINITY_DN33206_c0_g1_i1,Tce_TRINITY_DN97379_c1_g1_i1
RBBH-3393,Tms_TRINITY_DN35658_c0_g1_i1,Tce_TRINITY_DN100682_c3_g1_i1
RBBH-3394,Tms_TRINITY_DN14438_c0_g1_i1,Tce_TRINITY_DN118431_c0_g1_i1
RBBH-3395,Tms_TRINITY_DN29702_c0_g2_i1,Tce_TRINITY_DN104185_c1_g1_i1
RBBH-3396,Tms_TRINITY_DN27892_c0_g1_i1,Tce_TRINITY_DN97466_c0_g1_i1
RBBH-3397,Tms_TRINITY_DN24017_c0_g1_i1,Tce_TRINITY_DN99864_c1_g1_i1
RBBH-3398,Tms_TRINITY_DN30950_c0_g1_i2,Tce_TRINITY_DN104834_c1_g1_i2
RBBH-3399,Tms_TRINITY_DN35994_c0_g1_i1,Tce_TRINITY_DN84169_c0_g1_i1
RBBH-34,Tms_TRINITY_DN8679_c0_g1_i1,Tce_TRINITY_DN96903_c0_g2_i1
RBBH-340,Tms_TRINITY_DN31190_c0_g1_i1,Tce_TRINITY_DN98867_c0_g1_i2
RBBH-3400,Tms_TRINITY_DN25471_c1_g1_i1,Tce_TRINITY_DN63196_c0_g1_i1
RBBH-3401,Tms_TRINITY_DN16829_c0_g1_i2,Tce_TRINITY_DN105159_c1_g1_i2
RBBH-3403,Tms_TRINITY_DN23518_c0_g1_i1,Tce_TRINITY_DN105926_c0_g1_i1
RBBH-3404,Tms_TRINITY_DN13092_c0_g1_i1,Tce_TRINITY_DN87347_c0_g1_i1
RBBH-3405,Tms_TRINITY_DN31507_c5_g1_i1,Tce_TRINITY_DN77956_c0_g1_i1
RBBH-3406,Tms_TRINITY_DN27296_c0_g1_i1,Tce_TRINITY_DN69711_c0_g2_i1
RBBH-3408,Tms_TRINITY_DN48641_c0_g1_i1,Tce_TRINITY_DN99646_c0_g1_i1
RBBH-3410,Tms_TRINITY_DN24263_c0_g1_i2,Tce_TRINITY_DN97351_c0_g1_i1
RBBH-3412,Tms_TRINITY_DN75853_c0_g1_i1,Tce_TRINITY_DN86951_c0_g1_i4
RBBH-3413,Tms_TRINITY_DN41336_c0_g1_i1,Tce_TRINITY_DN98490_c3_g4_i1
RBBH-3414,Tms_TRINITY_DN55656_c0_g1_i1,Tce_TRINITY_DN107846_c1_g1_i1
RBBH-3415,Tms_TRINITY_DN23562_c0_g1_i1,Tce_TRINITY_DN96856_c1_g1_i1
RBBH-3416,Tms_TRINITY_DN31302_c7_g1_i1,Tce_TRINITY_DN104197_c0_g1_i1
RBBH-3417,Tms_TRINITY_DN31723_c7_g1_i1,Tce_TRINITY_DN96621_c2_g1_i2
RBBH-3418,Tms_TRINITY_DN42049_c0_g1_i1,Tce_TRINITY_DN96489_c0_g1_i1
RBBH-3419,Tms_TRINITY_DN13947_c0_g2_i1,Tce_TRINITY_DN102654_c1_g1_i1
RBBH-3420,Tms_TRINITY_DN30571_c2_g1_i1,Tce_TRINITY_DN103827_c0_g2_i1
RBBH-3421,Tms_TRINITY_DN31392_c2_g1_i1,Tce_TRINITY_DN107443_c13_g1_i3
RBBH-3422,Tms_TRINITY_DN56426_c0_g1_i1,Tce_TRINITY_DN73811_c0_g1_i1
RBBH-3423,Tms_TRINITY_DN31440_c1_g4_i2,Tce_TRINITY_DN102353_c2_g1_i4
RBBH-3424,Tms_TRINITY_DN27881_c5_g1_i1,Tce_TRINITY_DN95017_c0_g1_i2
RBBH-3425,Tms_TRINITY_DN30767_c0_g1_i4,Tce_TRINITY_DN87470_c0_g4_i3
RBBH-3426,Tms_TRINITY_DN20549_c0_g1_i2,Tce_TRINITY_DN70571_c0_g1_i3
RBBH-3428,Tms_TRINITY_DN29474_c2_g1_i1,Tce_TRINITY_DN100420_c1_g1_i1
RBBH-3429,Tms_TRINITY_DN29456_c3_g1_i1,Tce_TRINITY_DN104194_c0_g1_i1
RBBH-3430,Tms_TRINITY_DN21551_c0_g1_i1,Tce_TRINITY_DN97077_c0_g1_i1
RBBH-3431,Tms_TRINITY_DN28845_c0_g1_i1,Tce_TRINITY_DN89530_c0_g1_i1
RBBH-3432,Tms_TRINITY_DN27845_c0_g6_i1,Tce_TRINITY_DN95703_c0_g1_i1
RBBH-3433,Tms_TRINITY_DN17610_c0_g1_i2,Tce_TRINITY_DN106953_c0_g1_i2
RBBH-3434,Tms_TRINITY_DN65477_c0_g1_i1,Tce_TRINITY_DN56431_c0_g1_i1
RBBH-3435,Tms_TRINITY_DN4555_c0_g1_i1,Tce_TRINITY_DN73727_c0_g1_i1
RBBH-3436,Tms_TRINITY_DN9838_c0_g1_i1,Tce_TRINITY_DN106594_c6_g1_i1
RBBH-3437,Tms_TRINITY_DN11655_c0_g2_i1,Tce_TRINITY_DN102907_c0_g1_i1
RBBH-3438,Tms_TRINITY_DN35933_c0_g2_i1,Tce_TRINITY_DN96827_c0_g1_i1
RBBH-3439,Tms_TRINITY_DN35833_c0_g1_i1,Tce_TRINITY_DN74153_c0_g1_i1
RBBH-344,Tms_TRINITY_DN31086_c1_g1_i1,Tce_TRINITY_DN73860_c1_g1_i1
RBBH-3440,Tms_TRINITY_DN26748_c0_g1_i1,Tce_TRINITY_DN104777_c0_g2_i1
RBBH-3441,Tms_TRINITY_DN10170_c0_g1_i1,Tce_TRINITY_DN93058_c0_g1_i1
RBBH-3442,Tms_TRINITY_DN28722_c2_g1_i1,Tce_TRINITY_DN106005_c4_g3_i2
RBBH-3443,Tms_TRINITY_DN32737_c0_g1_i1,Tce_TRINITY_DN103279_c0_g2_i1
RBBH-3444,Tms_TRINITY_DN73000_c0_g1_i1,Tce_TRINITY_DN94886_c0_g1_i1
RBBH-3445,Tms_TRINITY_DN22167_c0_g2_i1,Tce_TRINITY_DN101541_c2_g1_i1
RBBH-3446,Tms_TRINITY_DN26273_c0_g1_i1,Tce_TRINITY_DN90679_c0_g2_i2
RBBH-3447,Tms_TRINITY_DN32257_c0_g1_i1,Tce_TRINITY_DN94955_c1_g1_i1
RBBH-3448,Tms_TRINITY_DN43033_c0_g1_i1,Tce_TRINITY_DN102241_c4_g1_i2
RBBH-3449,Tms_TRINITY_DN31719_c7_g1_i1,Tce_TRINITY_DN70091_c0_g1_i1
RBBH-345,Tms_TRINITY_DN17341_c0_g1_i1,Tce_TRINITY_DN92008_c0_g3_i1
RBBH-3450,Tms_TRINITY_DN71593_c0_g1_i1,Tce_TRINITY_DN54713_c0_g1_i1
RBBH-3451,Tms_TRINITY_DN21793_c0_g1_i1,Tce_TRINITY_DN92575_c0_g1_i1
RBBH-3452,Tms_TRINITY_DN30397_c2_g1_i1,Tce_TRINITY_DN93600_c1_g5_i1
RBBH-3453,Tms_TRINITY_DN19241_c0_g1_i1,Tce_TRINITY_DN97701_c0_g1_i2
RBBH-3454,Tms_TRINITY_DN10558_c0_g1_i1,Tce_TRINITY_DN106725_c0_g2_i2
RBBH-3455,Tms_TRINITY_DN13602_c0_g1_i1,Tce_TRINITY_DN89110_c0_g1_i1
RBBH-3456,Tms_TRINITY_DN18931_c0_g1_i1,Tce_TRINITY_DN88398_c1_g1_i1
RBBH-3457,Tms_TRINITY_DN57219_c0_g1_i1,Tce_TRINITY_DN107538_c0_g1_i1
RBBH-3458,Tms_TRINITY_DN31746_c0_g3_i1,Tce_TRINITY_DN94439_c0_g1_i2
RBBH-3459,Tms_TRINITY_DN31503_c9_g1_i1,Tce_TRINITY_DN77620_c0_g1_i1
RBBH-346,Tms_TRINITY_DN16823_c0_g1_i1,Tce_TRINITY_DN104300_c2_g1_i1
RBBH-3460,Tms_TRINITY_DN1774_c0_g1_i1,Tce_TRINITY_DN49861_c0_g1_i1
RBBH-3461,Tms_TRINITY_DN8102_c0_g1_i1,Tce_TRINITY_DN102699_c0_g1_i1
RBBH-3462,Tms_TRINITY_DN71030_c0_g1_i1,Tce_TRINITY_DN100675_c0_g1_i1
RBBH-3463,Tms_TRINITY_DN26889_c0_g2_i1,Tce_TRINITY_DN78717_c0_g1_i1
RBBH-3465,Tms_TRINITY_DN15650_c0_g1_i1,Tce_TRINITY_DN100796_c0_g1_i1
RBBH-3467,Tms_TRINITY_DN19225_c0_g1_i1,Tce_TRINITY_DN101059_c4_g6_i1
RBBH-3468,Tms_TRINITY_DN51793_c0_g1_i1,Tce_TRINITY_DN102021_c0_g1_i1
RBBH-3469,Tms_TRINITY_DN27243_c0_g2_i1,Tce_TRINITY_DN105802_c0_g1_i3
RBBH-347,Tms_TRINITY_DN29980_c1_g2_i1,Tce_TRINITY_DN106120_c0_g1_i2
RBBH-3470,Tms_TRINITY_DN22344_c0_g1_i1,Tce_TRINITY_DN83718_c0_g2_i1
RBBH-3471,Tms_TRINITY_DN42942_c0_g1_i1,Tce_TRINITY_DN78806_c0_g1_i1
RBBH-3472,Tms_TRINITY_DN24677_c0_g2_i1,Tce_TRINITY_DN100152_c0_g1_i3
RBBH-3473,Tms_TRINITY_DN16852_c0_g1_i1,Tce_TRINITY_DN88257_c0_g1_i1
RBBH-3474,Tms_TRINITY_DN29876_c0_g1_i1,Tce_TRINITY_DN97452_c0_g1_i1
RBBH-3475,Tms_TRINITY_DN20471_c0_g1_i1,Tce_TRINITY_DN99460_c0_g1_i1
RBBH-3476,Tms_TRINITY_DN30963_c5_g3_i1,Tce_TRINITY_DN106428_c6_g2_i1
RBBH-3477,Tms_TRINITY_DN27831_c2_g1_i1,Tce_TRINITY_DN100937_c1_g1_i1
RBBH-3479,Tms_TRINITY_DN63744_c0_g1_i1,Tce_TRINITY_DN86105_c0_g1_i1
RBBH-348,Tms_TRINITY_DN16493_c0_g1_i1,Tce_TRINITY_DN12522_c0_g1_i1
RBBH-3480,Tms_TRINITY_DN17034_c0_g1_i2,Tce_TRINITY_DN91351_c0_g1_i1
RBBH-3481,Tms_TRINITY_DN29102_c2_g2_i1,Tce_TRINITY_DN106664_c4_g4_i1
RBBH-3482,Tms_TRINITY_DN63105_c0_g1_i1,Tce_TRINITY_DN95307_c0_g1_i1
RBBH-3483,Tms_TRINITY_DN17662_c0_g2_i1,Tce_TRINITY_DN105305_c1_g2_i1
RBBH-3485,Tms_TRINITY_DN28023_c0_g1_i1,Tce_TRINITY_DN73635_c0_g2_i1
RBBH-3486,Tms_TRINITY_DN14309_c0_g1_i1,Tce_TRINITY_DN100443_c0_g1_i1
RBBH-3487,Tms_TRINITY_DN27731_c0_g1_i2,Tce_TRINITY_DN104003_c3_g1_i1
RBBH-3488,Tms_TRINITY_DN33405_c0_g1_i1,Tce_TRINITY_DN60072_c0_g2_i1
RBBH-3489,Tms_TRINITY_DN30447_c0_g1_i1,Tce_TRINITY_DN100905_c0_g1_i2
RBBH-349,Tms_TRINITY_DN64686_c0_g1_i1,Tce_TRINITY_DN89669_c0_g1_i1
RBBH-3490,Tms_TRINITY_DN28747_c0_g2_i1,Tce_TRINITY_DN98729_c1_g1_i2
RBBH-3491,Tms_TRINITY_DN26850_c0_g1_i1,Tce_TRINITY_DN106919_c0_g1_i1
RBBH-3492,Tms_TRINITY_DN30364_c9_g17_i1,Tce_TRINITY_DN99560_c4_g1_i1
RBBH-3493,Tms_TRINITY_DN4587_c0_g2_i1,Tce_TRINITY_DN84255_c1_g1_i1
RBBH-3494,Tms_TRINITY_DN29360_c0_g2_i2,Tce_TRINITY_DN100448_c0_g1_i2
RBBH-3497,Tms_TRINITY_DN19570_c0_g1_i1,Tce_TRINITY_DN79958_c0_g1_i1
RBBH-3498,Tms_TRINITY_DN30834_c0_g1_i1,Tce_TRINITY_DN98890_c1_g1_i1
RBBH-3499,Tms_TRINITY_DN24960_c0_g1_i1,Tce_TRINITY_DN106710_c3_g5_i1
RBBH-35,Tms_TRINITY_DN31259_c0_g1_i2,Tce_TRINITY_DN106364_c0_g1_i3
RBBH-350,Tms_TRINITY_DN15825_c0_g1_i1,Tce_TRINITY_DN37546_c0_g1_i1
RBBH-3500,Tms_TRINITY_DN47710_c0_g1_i1,Tce_TRINITY_DN57629_c1_g1_i1
RBBH-3502,Tms_TRINITY_DN23730_c0_g2_i1,Tce_TRINITY_DN102894_c0_g1_i1
RBBH-3503,Tms_TRINITY_DN64526_c0_g1_i1,Tce_TRINITY_DN92965_c0_g1_i1
RBBH-3504,Tms_TRINITY_DN15211_c0_g1_i1,Tce_TRINITY_DN103257_c0_g1_i1
RBBH-3505,Tms_TRINITY_DN31229_c0_g1_i3,Tce_TRINITY_DN101903_c2_g5_i1
RBBH-3506,Tms_TRINITY_DN27262_c0_g1_i1,Tce_TRINITY_DN105275_c5_g1_i1
RBBH-3507,Tms_TRINITY_DN11090_c0_g1_i1,Tce_TRINITY_DN84423_c0_g1_i1
RBBH-3509,Tms_TRINITY_DN40470_c0_g1_i1,Tce_TRINITY_DN98788_c0_g2_i1
RBBH-351,Tms_TRINITY_DN8974_c0_g1_i1,Tce_TRINITY_DN91669_c0_g1_i1
RBBH-3510,Tms_TRINITY_DN12415_c0_g1_i1,Tce_TRINITY_DN98983_c2_g1_i1
RBBH-3512,Tms_TRINITY_DN22380_c0_g1_i1,Tce_TRINITY_DN84182_c0_g1_i1
RBBH-3513,Tms_TRINITY_DN31059_c3_g1_i2,Tce_TRINITY_DN103773_c0_g2_i2
RBBH-3514,Tms_TRINITY_DN18342_c0_g1_i1,Tce_TRINITY_DN80233_c0_g2_i1
RBBH-3515,Tms_TRINITY_DN68028_c0_g1_i1,Tce_TRINITY_DN82227_c0_g1_i1
RBBH-3516,Tms_TRINITY_DN66648_c0_g1_i1,Tce_TRINITY_DN105903_c0_g1_i2
RBBH-3517,Tms_TRINITY_DN13967_c0_g1_i1,Tce_TRINITY_DN92743_c0_g1_i1
RBBH-3518,Tms_TRINITY_DN31823_c0_g4_i1,Tce_TRINITY_DN107801_c3_g8_i2
RBBH-3519,Tms_TRINITY_DN24125_c0_g2_i1,Tce_TRINITY_DN101003_c2_g1_i1
RBBH-3520,Tms_TRINITY_DN34248_c0_g1_i1,Tce_TRINITY_DN90801_c2_g1_i1
RBBH-3521,Tms_TRINITY_DN59457_c0_g1_i1,Tce_TRINITY_DN46156_c0_g2_i1
RBBH-3522,Tms_TRINITY_DN10880_c0_g1_i1,Tce_TRINITY_DN106136_c0_g1_i1
RBBH-3523,Tms_TRINITY_DN49829_c0_g1_i1,Tce_TRINITY_DN90197_c0_g1_i1
RBBH-3524,Tms_TRINITY_DN17641_c0_g1_i1,Tce_TRINITY_DN79240_c0_g1_i1
RBBH-3525,Tms_TRINITY_DN17054_c0_g1_i1,Tce_TRINITY_DN91198_c0_g1_i1
RBBH-3526,Tms_TRINITY_DN7470_c0_g1_i1,Tce_TRINITY_DN92683_c0_g1_i1
RBBH-3527,Tms_TRINITY_DN66255_c0_g1_i1,Tce_TRINITY_DN106228_c4_g1_i2
RBBH-3528,Tms_TRINITY_DN13740_c0_g1_i1,Tce_TRINITY_DN94434_c1_g1_i1
RBBH-3529,Tms_TRINITY_DN47765_c0_g1_i1,Tce_TRINITY_DN63659_c0_g1_i1
RBBH-353,Tms_TRINITY_DN41891_c0_g1_i1,Tce_TRINITY_DN97006_c0_g1_i1
RBBH-3530,Tms_TRINITY_DN30637_c2_g1_i1,Tce_TRINITY_DN92813_c0_g1_i3
RBBH-3531,Tms_TRINITY_DN24762_c0_g1_i1,Tce_TRINITY_DN103099_c0_g1_i1
RBBH-3532,Tms_TRINITY_DN56758_c0_g1_i1,Tce_TRINITY_DN72154_c0_g1_i1
RBBH-3533,Tms_TRINITY_DN30456_c0_g1_i1,Tce_TRINITY_DN104889_c1_g1_i1
RBBH-3534,Tms_TRINITY_DN31441_c1_g11_i1,Tce_TRINITY_DN94771_c1_g1_i3
RBBH-3535,Tms_TRINITY_DN71123_c0_g1_i1,Tce_TRINITY_DN69322_c0_g1_i1
RBBH-3536,Tms_TRINITY_DN7859_c0_g1_i1,Tce_TRINITY_DN101262_c0_g1_i1
RBBH-3537,Tms_TRINITY_DN21666_c0_g2_i1,Tce_TRINITY_DN77712_c0_g1_i2
RBBH-3539,Tms_TRINITY_DN70906_c0_g1_i1,Tce_TRINITY_DN85687_c0_g1_i1
RBBH-354,Tms_TRINITY_DN30053_c2_g7_i1,Tce_TRINITY_DN100243_c0_g1_i1
RBBH-3540,Tms_TRINITY_DN26862_c0_g2_i1,Tce_TRINITY_DN76702_c1_g1_i1
RBBH-3541,Tms_TRINITY_DN25392_c0_g1_i1,Tce_TRINITY_DN96803_c2_g1_i1
RBBH-3542,Tms_TRINITY_DN30160_c3_g6_i1,Tce_TRINITY_DN103765_c1_g1_i1
RBBH-3543,Tms_TRINITY_DN10583_c0_g2_i1,Tce_TRINITY_DN99714_c0_g1_i2
RBBH-3545,Tms_TRINITY_DN23196_c0_g1_i1,Tce_TRINITY_DN79605_c0_g2_i1
RBBH-3546,Tms_TRINITY_DN31779_c0_g1_i7,Tce_TRINITY_DN107319_c1_g8_i5
RBBH-3547,Tms_TRINITY_DN49469_c0_g1_i1,Tce_TRINITY_DN97177_c0_g1_i6
RBBH-3548,Tms_TRINITY_DN40243_c0_g1_i1,Tce_TRINITY_DN87534_c0_g1_i1
RBBH-3549,Tms_TRINITY_DN14288_c0_g1_i1,Tce_TRINITY_DN90853_c0_g1_i1
RBBH-355,Tms_TRINITY_DN30766_c4_g1_i1,Tce_TRINITY_DN93555_c0_g1_i1
RBBH-3550,Tms_TRINITY_DN27138_c0_g1_i1,Tce_TRINITY_DN104483_c0_g1_i1
RBBH-3552,Tms_TRINITY_DN26826_c0_g2_i1,Tce_TRINITY_DN99085_c0_g1_i1
RBBH-3553,Tms_TRINITY_DN30621_c1_g1_i1,Tce_TRINITY_DN95197_c1_g1_i1
RBBH-3554,Tms_TRINITY_DN2572_c0_g2_i1,Tce_TRINITY_DN97561_c3_g1_i1
RBBH-3555,Tms_TRINITY_DN30185_c0_g3_i3,Tce_TRINITY_DN75708_c1_g1_i1
RBBH-3556,Tms_TRINITY_DN24964_c0_g1_i1,Tce_TRINITY_DN91520_c1_g1_i2
RBBH-3557,Tms_TRINITY_DN45365_c0_g1_i1,Tce_TRINITY_DN98408_c0_g1_i2
RBBH-3558,Tms_TRINITY_DN77994_c0_g1_i1,Tce_TRINITY_DN76029_c1_g1_i1
RBBH-3559,Tms_TRINITY_DN28572_c0_g2_i1,Tce_TRINITY_DN101761_c0_g1_i1
RBBH-356,Tms_TRINITY_DN47550_c0_g1_i1,Tce_TRINITY_DN92275_c0_g1_i1
RBBH-3560,Tms_TRINITY_DN6003_c0_g1_i1,Tce_TRINITY_DN68569_c0_g1_i1
RBBH-3561,Tms_TRINITY_DN64090_c0_g1_i1,Tce_TRINITY_DN99260_c4_g1_i1
RBBH-3562,Tms_TRINITY_DN14597_c0_g1_i1,Tce_TRINITY_DN96156_c0_g1_i1
RBBH-3563,Tms_TRINITY_DN17974_c0_g1_i1,Tce_TRINITY_DN98468_c0_g1_i2
RBBH-3564,Tms_TRINITY_DN56795_c0_g1_i1,Tce_TRINITY_DN87668_c0_g1_i1
RBBH-3565,Tms_TRINITY_DN69054_c0_g1_i1,Tce_TRINITY_DN22911_c0_g1_i1
RBBH-3566,Tms_TRINITY_DN27468_c0_g1_i1,Tce_TRINITY_DN99206_c0_g1_i1
RBBH-3567,Tms_TRINITY_DN49698_c0_g1_i1,Tce_TRINITY_DN100978_c1_g1_i1
RBBH-3568,Tms_TRINITY_DN63087_c0_g1_i1,Tce_TRINITY_DN90850_c0_g2_i1
RBBH-3569,Tms_TRINITY_DN29451_c0_g1_i1,Tce_TRINITY_DN102490_c4_g1_i1
RBBH-357,Tms_TRINITY_DN22023_c1_g2_i1,Tce_TRINITY_DN104646_c4_g1_i1
RBBH-3570,Tms_TRINITY_DN40487_c0_g1_i1,Tce_TRINITY_DN102194_c0_g1_i1
RBBH-3571,Tms_TRINITY_DN26915_c0_g1_i1,Tce_TRINITY_DN106184_c0_g1_i1
RBBH-3572,Tms_TRINITY_DN11558_c0_g2_i1,Tce_TRINITY_DN95370_c0_g1_i2
RBBH-3573,Tms_TRINITY_DN19508_c0_g1_i1,Tce_TRINITY_DN88068_c0_g1_i2
RBBH-3574,Tms_TRINITY_DN29026_c0_g4_i2,Tce_TRINITY_DN94114_c1_g2_i2
RBBH-3575,Tms_TRINITY_DN3639_c0_g1_i1,Tce_TRINITY_DN75163_c0_g1_i1
RBBH-3576,Tms_TRINITY_DN32009_c0_g1_i1,Tce_TRINITY_DN88505_c0_g1_i2
RBBH-3577,Tms_TRINITY_DN43231_c0_g1_i1,Tce_TRINITY_DN80556_c0_g1_i1
RBBH-3578,Tms_TRINITY_DN51678_c0_g1_i1,Tce_TRINITY_DN10080_c0_g1_i1
RBBH-3579,Tms_TRINITY_DN8558_c0_g1_i1,Tce_TRINITY_DN97104_c0_g1_i1
RBBH-358,Tms_TRINITY_DN20013_c0_g1_i1,Tce_TRINITY_DN101131_c0_g1_i1
RBBH-3580,Tms_TRINITY_DN26675_c0_g1_i1,Tce_TRINITY_DN106495_c1_g5_i3
RBBH-3582,Tms_TRINITY_DN39947_c0_g1_i1,Tce_TRINITY_DN98652_c2_g1_i1
RBBH-3583,Tms_TRINITY_DN74425_c0_g1_i1,Tce_TRINITY_DN83962_c0_g1_i1
RBBH-3584,Tms_TRINITY_DN29902_c0_g8_i1,Tce_TRINITY_DN104755_c0_g2_i4
RBBH-3585,Tms_TRINITY_DN32187_c0_g1_i1,Tce_TRINITY_DN69145_c0_g1_i1
RBBH-3586,Tms_TRINITY_DN30830_c4_g5_i1,Tce_TRINITY_DN107485_c2_g1_i1
RBBH-3587,Tms_TRINITY_DN59594_c0_g1_i1,Tce_TRINITY_DN99063_c0_g1_i1
RBBH-3588,Tms_TRINITY_DN30612_c3_g1_i1,Tce_TRINITY_DN87428_c0_g3_i1
RBBH-3589,Tms_TRINITY_DN40559_c0_g1_i1,Tce_TRINITY_DN93631_c0_g1_i1
RBBH-359,Tms_TRINITY_DN32525_c0_g1_i1,Tce_TRINITY_DN89917_c0_g1_i1
RBBH-3590,Tms_TRINITY_DN49368_c0_g1_i1,Tce_TRINITY_DN83652_c0_g2_i1
RBBH-3592,Tms_TRINITY_DN71206_c0_g1_i1,Tce_TRINITY_DN23427_c1_g2_i1
RBBH-3593,Tms_TRINITY_DN31554_c10_g1_i1,Tce_TRINITY_DN103969_c4_g1_i1
RBBH-3594,Tms_TRINITY_DN13689_c0_g1_i1,Tce_TRINITY_DN75989_c0_g1_i2
RBBH-3595,Tms_TRINITY_DN10385_c0_g1_i1,Tce_TRINITY_DN84595_c0_g1_i1
RBBH-3596,Tms_TRINITY_DN29926_c0_g1_i1,Tce_TRINITY_DN100730_c0_g1_i1
RBBH-3597,Tms_TRINITY_DN26614_c0_g1_i1,Tce_TRINITY_DN99654_c0_g1_i2
RBBH-3598,Tms_TRINITY_DN20675_c0_g1_i1,Tce_TRINITY_DN104370_c4_g3_i1
RBBH-3599,Tms_TRINITY_DN44333_c0_g1_i1,Tce_TRINITY_DN76997_c0_g1_i1
RBBH-36,Tms_TRINITY_DN65112_c0_g1_i1,Tce_TRINITY_DN104275_c5_g3_i1
RBBH-360,Tms_TRINITY_DN30112_c2_g1_i1,Tce_TRINITY_DN85901_c0_g1_i1
RBBH-3600,Tms_TRINITY_DN3416_c0_g1_i1,Tce_TRINITY_DN87046_c0_g1_i1
RBBH-3601,Tms_TRINITY_DN27611_c0_g3_i1,Tce_TRINITY_DN91197_c0_g1_i1
RBBH-3602,Tms_TRINITY_DN25923_c1_g1_i1,Tce_TRINITY_DN106606_c0_g2_i1
RBBH-3603,Tms_TRINITY_DN4974_c0_g2_i1,Tce_TRINITY_DN97713_c0_g1_i1
