OG_name,Tsi,Tge,Tpa,Tms,Tdi,Tps,Tcm,Tte,Tbi,Tce
OG-2470,Tsi_TRINITY_DN5981_c0_g2_i1,Tge_TRINITY_DN20066_c0_g1_i2,Tpa_TRINITY_DN121515_c0_g1_i1,Tms_TRINITY_DN13917_c0_g1_i1,Tdi_TRINITY_DN20501_c0_g2_i1,Tps_TRINITY_DN84013_c0_g1_i3,Tcm_TRINITY_DN36581_c0_g1_i1,Tte_TRINITY_DN24111_c0_g3_i1,Tbi_TRINITY_DN39230_c0_g1_i1,Tce_TRINITY_DN93770_c0_g1_i1
OG-2471,Tsi_TRINITY_DN43437_c0_g1_i1,Tge_TRINITY_DN13411_c0_g1_i1,Tpa_TRINITY_DN121829_c0_g2_i1,Tms_TRINITY_DN32287_c0_g1_i1,Tdi_TRINITY_DN2598_c0_g1_i1,Tps_TRINITY_DN93368_c0_g1_i1,Tcm_TRINITY_DN93391_c0_g1_i1,Tte_TRINITY_DN32723_c0_g1_i1,Tbi_TRINITY_DN52711_c0_g1_i1,Tce_TRINITY_DN87633_c0_g1_i1
OG-2472,Tsi_TRINITY_DN42525_c0_g1_i1,Tge_TRINITY_DN38239_c0_g1_i2,Tpa_TRINITY_DN126566_c0_g1_i1,Tms_TRINITY_DN14185_c0_g1_i1,Tdi_TRINITY_DN14275_c0_g1_i1,Tps_TRINITY_DN88645_c0_g2_i1,Tcm_TRINITY_DN69833_c0_g1_i1,Tte_TRINITY_DN28963_c2_g1_i1,Tbi_TRINITY_DN66227_c6_g3_i1,Tce_TRINITY_DN88007_c0_g1_i1
OG-2473,Tsi_TRINITY_DN28507_c0_g1_i1,Tge_TRINITY_DN45040_c0_g1_i2,Tpa_TRINITY_DN134053_c0_g1_i2,Tms_TRINITY_DN26358_c0_g2_i1,Tdi_TRINITY_DN32563_c0_g1_i1,Tps_TRINITY_DN60272_c0_g1_i1,Tcm_TRINITY_DN92247_c0_g1_i1,Tte_TRINITY_DN25803_c0_g1_i3,Tbi_TRINITY_DN62919_c0_g1_i2,Tce_TRINITY_DN99204_c0_g1_i3
OG-2474,Tsi_TRINITY_DN31321_c12_g12_i1,Tge_TRINITY_DN25397_c0_g1_i1,Tpa_TRINITY_DN130742_c0_g1_i6,Tms_TRINITY_DN48242_c0_g1_i1,Tdi_TRINITY_DN41352_c0_g1_i1,Tps_TRINITY_DN81673_c1_g1_i1,Tcm_TRINITY_DN102117_c0_g1_i6,Tte_TRINITY_DN24824_c0_g2_i1,Tbi_TRINITY_DN62384_c0_g1_i1,Tce_TRINITY_DN62240_c0_g1_i1
OG-2475,Tsi_TRINITY_DN21065_c0_g1_i1,Tge_TRINITY_DN15809_c0_g2_i1,Tpa_TRINITY_DN121277_c0_g1_i1,Tms_TRINITY_DN1117_c0_g1_i1,Tdi_TRINITY_DN26024_c0_g1_i1,Tps_TRINITY_DN42027_c0_g1_i1,Tcm_TRINITY_DN74576_c0_g1_i1,Tte_TRINITY_DN13888_c0_g1_i1,Tbi_TRINITY_DN49032_c0_g1_i1,Tce_TRINITY_DN78826_c0_g1_i1
OG-2476,Tsi_TRINITY_DN60997_c0_g1_i1,Tge_TRINITY_DN9818_c0_g1_i1,Tpa_TRINITY_DN108578_c0_g1_i1,Tms_TRINITY_DN21803_c0_g2_i1,Tdi_TRINITY_DN59453_c0_g1_i1,Tps_TRINITY_DN71770_c0_g1_i1,Tcm_TRINITY_DN67604_c0_g1_i1,Tte_TRINITY_DN42282_c0_g1_i1,Tbi_TRINITY_DN38787_c0_g1_i1,Tce_TRINITY_DN92968_c0_g4_i1
OG-2477,Tsi_TRINITY_DN20733_c0_g1_i1,Tge_TRINITY_DN34018_c0_g1_i1,Tpa_TRINITY_DN124882_c0_g3_i3,Tms_TRINITY_DN22586_c0_g3_i1,Tdi_TRINITY_DN23225_c0_g1_i1,Tps_TRINITY_DN23771_c0_g1_i1,Tcm_TRINITY_DN65302_c0_g1_i1,Tte_TRINITY_DN39338_c0_g1_i1,Tbi_TRINITY_DN35225_c0_g1_i1,Tce_TRINITY_DN95181_c0_g1_i2
OG-2478,Tsi_TRINITY_DN2768_c0_g1_i1,Tge_TRINITY_DN33581_c0_g1_i1,Tpa_TRINITY_DN133096_c0_g6_i1,Tms_TRINITY_DN76255_c0_g1_i1,Tdi_TRINITY_DN52283_c0_g1_i1,Tps_TRINITY_DN87001_c0_g1_i1,Tcm_TRINITY_DN102970_c0_g1_i1,Tte_TRINITY_DN14984_c0_g1_i1,Tbi_TRINITY_DN41642_c0_g1_i2,Tce_TRINITY_DN104184_c13_g1_i2
OG-2479,Tsi_TRINITY_DN8584_c0_g1_i1,Tge_TRINITY_DN40162_c0_g1_i1,Tpa_TRINITY_DN119959_c0_g1_i1,Tms_TRINITY_DN72442_c0_g1_i1,Tdi_TRINITY_DN26391_c0_g1_i1,Tps_TRINITY_DN84768_c0_g1_i1,Tcm_TRINITY_DN91262_c0_g1_i1,Tte_TRINITY_DN27827_c0_g1_i2,Tbi_TRINITY_DN63279_c0_g1_i1,Tce_TRINITY_DN61004_c0_g2_i1
OG-248,Tsi_TRINITY_DN12010_c0_g1_i1,Tge_TRINITY_DN38856_c0_g2_i1,Tpa_TRINITY_DN141500_c0_g2_i1,Tms_TRINITY_DN14647_c0_g1_i1,Tdi_TRINITY_DN10435_c0_g1_i1,Tps_TRINITY_DN80803_c0_g2_i1,Tcm_TRINITY_DN104092_c0_g1_i1,Tte_TRINITY_DN29050_c6_g2_i1,Tbi_TRINITY_DN68087_c0_g1_i1,Tce_TRINITY_DN101578_c0_g1_i1
OG-2480,Tsi_TRINITY_DN29637_c1_g2_i1,Tge_TRINITY_DN47204_c1_g2_i1,Tpa_TRINITY_DN124916_c6_g1_i1,Tms_TRINITY_DN71619_c0_g1_i1,Tdi_TRINITY_DN32280_c0_g1_i2,Tps_TRINITY_DN92732_c3_g1_i1,Tcm_TRINITY_DN105870_c7_g3_i1,Tte_TRINITY_DN51404_c0_g1_i1,Tbi_TRINITY_DN69795_c5_g1_i2,Tce_TRINITY_DN95115_c0_g1_i1
OG-2481,Tsi_TRINITY_DN261_c0_g2_i1,Tge_TRINITY_DN19741_c0_g1_i1,Tpa_TRINITY_DN119392_c0_g1_i1,Tms_TRINITY_DN327_c0_g2_i1,Tdi_TRINITY_DN2235_c0_g1_i1,Tps_TRINITY_DN33471_c0_g1_i1,Tcm_TRINITY_DN100366_c0_g1_i2,Tte_TRINITY_DN18846_c0_g2_i1,Tbi_TRINITY_DN63786_c4_g1_i1,Tce_TRINITY_DN81499_c0_g2_i1
OG-2482,Tsi_TRINITY_DN31103_c2_g1_i2,Tge_TRINITY_DN46517_c6_g2_i1,Tpa_TRINITY_DN143285_c4_g1_i3,Tms_TRINITY_DN31162_c1_g2_i1,Tdi_TRINITY_DN23457_c0_g1_i1,Tps_TRINITY_DN94639_c4_g5_i5,Tcm_TRINITY_DN105865_c1_g1_i4,Tte_TRINITY_DN28699_c0_g3_i1,Tbi_TRINITY_DN67509_c6_g2_i5,Tce_TRINITY_DN105715_c0_g1_i1
OG-2483,Tsi_TRINITY_DN53835_c0_g1_i1,Tge_TRINITY_DN21988_c0_g2_i1,Tpa_TRINITY_DN129846_c0_g3_i1,Tms_TRINITY_DN39942_c0_g1_i1,Tdi_TRINITY_DN67287_c0_g1_i1,Tps_TRINITY_DN69248_c0_g1_i1,Tcm_TRINITY_DN88583_c0_g1_i1,Tte_TRINITY_DN47952_c0_g1_i1,Tbi_TRINITY_DN33120_c0_g1_i1,Tce_TRINITY_DN101243_c1_g1_i1
OG-2484,Tsi_TRINITY_DN39221_c0_g1_i1,Tge_TRINITY_DN78560_c0_g1_i1,Tpa_TRINITY_DN101732_c0_g1_i1,Tms_TRINITY_DN18477_c0_g1_i1,Tdi_TRINITY_DN59758_c0_g1_i1,Tps_TRINITY_DN60989_c0_g1_i1,Tcm_TRINITY_DN61944_c0_g1_i1,Tte_TRINITY_DN65123_c0_g1_i1,Tbi_TRINITY_DN1528_c0_g1_i1,Tce_TRINITY_DN37000_c1_g1_i1
OG-2485,Tsi_TRINITY_DN16707_c0_g2_i1,Tge_TRINITY_DN38829_c0_g1_i1,Tpa_TRINITY_DN123872_c0_g1_i1,Tms_TRINITY_DN15668_c0_g1_i1,Tdi_TRINITY_DN31335_c3_g1_i1,Tps_TRINITY_DN83188_c0_g1_i1,Tcm_TRINITY_DN96606_c0_g2_i1,Tte_TRINITY_DN26866_c0_g1_i1,Tbi_TRINITY_DN65620_c0_g1_i1,Tce_TRINITY_DN98901_c0_g1_i1
OG-2486,Tsi_TRINITY_DN1852_c0_g2_i1,Tge_TRINITY_DN66886_c0_g1_i1,Tpa_TRINITY_DN6455_c0_g1_i1,Tms_TRINITY_DN6385_c0_g1_i1,Tdi_TRINITY_DN11637_c0_g1_i1,Tps_TRINITY_DN51034_c0_g1_i1,Tcm_TRINITY_DN28937_c0_g1_i1,Tte_TRINITY_DN68930_c0_g1_i1,Tbi_TRINITY_DN37135_c0_g1_i1,Tce_TRINITY_DN24791_c0_g1_i1
OG-2487,Tsi_TRINITY_DN21599_c0_g1_i1,Tge_TRINITY_DN36354_c0_g1_i4,Tpa_TRINITY_DN131257_c0_g1_i2,Tms_TRINITY_DN10450_c0_g2_i1,Tdi_TRINITY_DN20971_c0_g2_i1,Tps_TRINITY_DN87154_c0_g1_i4,Tcm_TRINITY_DN93329_c0_g1_i2,Tte_TRINITY_DN35589_c0_g1_i1,Tbi_TRINITY_DN63854_c0_g1_i1,Tce_TRINITY_DN91487_c0_g1_i1
OG-2488,Tsi_TRINITY_DN29953_c1_g2_i4,Tge_TRINITY_DN47936_c1_g6_i2,Tpa_TRINITY_DN136359_c4_g1_i1,Tms_TRINITY_DN4885_c0_g1_i1,Tdi_TRINITY_DN30882_c1_g2_i1,Tps_TRINITY_DN89647_c1_g1_i2,Tcm_TRINITY_DN104082_c1_g3_i2,Tte_TRINITY_DN29813_c7_g2_i1,Tbi_TRINITY_DN70782_c1_g1_i5,Tce_TRINITY_DN74992_c0_g1_i1
OG-2489,Tsi_TRINITY_DN32544_c0_g1_i1,Tge_TRINITY_DN33807_c0_g1_i1,Tpa_TRINITY_DN109466_c0_g1_i1,Tms_TRINITY_DN41220_c0_g1_i1,Tdi_TRINITY_DN32642_c0_g1_i1,Tps_TRINITY_DN58466_c0_g1_i1,Tcm_TRINITY_DN1745_c0_g1_i1,Tte_TRINITY_DN333_c0_g2_i1,Tbi_TRINITY_DN25919_c0_g1_i1,Tce_TRINITY_DN56571_c0_g1_i1
OG-249,Tsi_TRINITY_DN2647_c0_g1_i1,Tge_TRINITY_DN23622_c0_g2_i1,Tpa_TRINITY_DN137772_c0_g1_i1,Tms_TRINITY_DN28024_c0_g1_i1,Tdi_TRINITY_DN34063_c0_g1_i1,Tps_TRINITY_DN93935_c0_g1_i1,Tcm_TRINITY_DN91923_c0_g1_i1,Tte_TRINITY_DN40281_c0_g1_i1,Tbi_TRINITY_DN66219_c0_g1_i1,Tce_TRINITY_DN100255_c0_g1_i1
OG-2490,Tsi_TRINITY_DN30047_c0_g1_i1,Tge_TRINITY_DN38880_c0_g1_i1,Tpa_TRINITY_DN122145_c0_g2_i4,Tms_TRINITY_DN23048_c0_g1_i1,Tdi_TRINITY_DN7554_c0_g1_i1,Tps_TRINITY_DN65790_c0_g1_i2,Tcm_TRINITY_DN94518_c0_g1_i4,Tte_TRINITY_DN24957_c0_g1_i1,Tbi_TRINITY_DN56783_c0_g1_i2,Tce_TRINITY_DN94441_c0_g1_i1
OG-2491,Tsi_TRINITY_DN13457_c0_g2_i1,Tge_TRINITY_DN24204_c0_g1_i1,Tpa_TRINITY_DN121913_c1_g1_i1,Tms_TRINITY_DN13545_c0_g1_i2,Tdi_TRINITY_DN28457_c0_g1_i2,Tps_TRINITY_DN52405_c0_g1_i1,Tcm_TRINITY_DN90896_c0_g1_i1,Tte_TRINITY_DN15169_c0_g2_i1,Tbi_TRINITY_DN48722_c0_g2_i1,Tce_TRINITY_DN81728_c0_g1_i2
OG-2492,Tsi_TRINITY_DN67010_c0_g1_i1,Tge_TRINITY_DN35517_c0_g1_i1,Tpa_TRINITY_DN135022_c0_g1_i1,Tms_TRINITY_DN71570_c0_g1_i1,Tdi_TRINITY_DN45264_c0_g1_i1,Tps_TRINITY_DN91603_c1_g1_i1,Tcm_TRINITY_DN86284_c0_g1_i1,Tte_TRINITY_DN65476_c0_g1_i1,Tbi_TRINITY_DN56821_c0_g1_i1,Tce_TRINITY_DN100579_c0_g4_i1
OG-2493,Tsi_TRINITY_DN21209_c0_g1_i2,Tge_TRINITY_DN37120_c0_g1_i1,Tpa_TRINITY_DN124473_c0_g3_i1,Tms_TRINITY_DN31621_c13_g23_i1,Tdi_TRINITY_DN30828_c0_g1_i1,Tps_TRINITY_DN84485_c0_g1_i1,Tcm_TRINITY_DN91440_c2_g1_i1,Tte_TRINITY_DN7358_c0_g1_i1,Tbi_TRINITY_DN63707_c0_g1_i1,Tce_TRINITY_DN76679_c0_g1_i1
OG-2494,Tsi_TRINITY_DN11224_c0_g1_i1,Tge_TRINITY_DN13605_c0_g1_i1,Tpa_TRINITY_DN84987_c0_g1_i2,Tms_TRINITY_DN49376_c0_g1_i1,Tdi_TRINITY_DN13224_c0_g2_i1,Tps_TRINITY_DN67085_c0_g1_i2,Tcm_TRINITY_DN83808_c0_g2_i1,Tte_TRINITY_DN112_c0_g2_i1,Tbi_TRINITY_DN17268_c0_g1_i1,Tce_TRINITY_DN76063_c0_g1_i1
OG-2495,Tsi_TRINITY_DN20507_c0_g1_i2,Tge_TRINITY_DN73975_c0_g1_i1,Tpa_TRINITY_DN121126_c0_g1_i2,Tms_TRINITY_DN13896_c0_g1_i1,Tdi_TRINITY_DN39269_c0_g1_i1,Tps_TRINITY_DN4293_c0_g1_i1,Tcm_TRINITY_DN83424_c0_g1_i1,Tte_TRINITY_DN29896_c1_g1_i1,Tbi_TRINITY_DN45110_c0_g1_i1,Tce_TRINITY_DN77846_c0_g1_i1
OG-2496,Tsi_TRINITY_DN2270_c0_g1_i1,Tge_TRINITY_DN31079_c0_g1_i1,Tpa_TRINITY_DN118459_c0_g1_i1,Tms_TRINITY_DN5116_c0_g1_i1,Tdi_TRINITY_DN41358_c0_g1_i1,Tps_TRINITY_DN29516_c0_g1_i1,Tcm_TRINITY_DN80141_c0_g1_i1,Tte_TRINITY_DN10341_c0_g2_i1,Tbi_TRINITY_DN23936_c0_g1_i1,Tce_TRINITY_DN46158_c0_g1_i1
OG-2497,Tsi_TRINITY_DN30041_c0_g1_i1,Tge_TRINITY_DN47224_c8_g1_i3,Tpa_TRINITY_DN138854_c2_g4_i1,Tms_TRINITY_DN30624_c1_g1_i1,Tdi_TRINITY_DN17725_c0_g1_i1,Tps_TRINITY_DN86875_c2_g1_i1,Tcm_TRINITY_DN104468_c5_g1_i2,Tte_TRINITY_DN28550_c5_g2_i1,Tbi_TRINITY_DN71873_c3_g3_i2,Tce_TRINITY_DN100307_c0_g1_i2
OG-2498,Tsi_TRINITY_DN9439_c0_g1_i1,Tge_TRINITY_DN45994_c0_g1_i2,Tpa_TRINITY_DN140685_c0_g1_i10,Tms_TRINITY_DN20278_c0_g1_i1,Tdi_TRINITY_DN16243_c0_g1_i1,Tps_TRINITY_DN91828_c0_g1_i1,Tcm_TRINITY_DN106792_c0_g1_i1,Tte_TRINITY_DN17586_c0_g1_i1,Tbi_TRINITY_DN70918_c0_g1_i1,Tce_TRINITY_DN106610_c0_g1_i6
OG-2499,Tsi_TRINITY_DN5549_c0_g2_i1,Tge_TRINITY_DN39917_c0_g1_i2,Tpa_TRINITY_DN137581_c0_g1_i3,Tms_TRINITY_DN14127_c0_g2_i1,Tdi_TRINITY_DN15519_c0_g1_i1,Tps_TRINITY_DN91326_c0_g1_i2,Tcm_TRINITY_DN90787_c0_g1_i2,Tte_TRINITY_DN56572_c0_g1_i1,Tbi_TRINITY_DN67436_c0_g1_i1,Tce_TRINITY_DN86601_c0_g2_i1
OG-25,Tsi_TRINITY_DN32018_c1_g3_i1,Tge_TRINITY_DN46734_c0_g1_i2,Tpa_TRINITY_DN143157_c0_g1_i1,Tms_TRINITY_DN63075_c0_g1_i1,Tdi_TRINITY_DN14543_c0_g1_i1,Tps_TRINITY_DN79295_c0_g1_i1,Tcm_TRINITY_DN103862_c0_g1_i1,Tte_TRINITY_DN55609_c0_g1_i1,Tbi_TRINITY_DN65137_c0_g2_i1,Tce_TRINITY_DN107275_c0_g1_i1
OG-250,Tsi_TRINITY_DN26047_c0_g2_i2,Tge_TRINITY_DN36851_c0_g1_i1,Tpa_TRINITY_DN141832_c0_g2_i1,Tms_TRINITY_DN23632_c0_g1_i2,Tdi_TRINITY_DN26917_c0_g1_i1,Tps_TRINITY_DN94733_c0_g1_i4,Tcm_TRINITY_DN105165_c0_g1_i2,Tte_TRINITY_DN22760_c0_g2_i2,Tbi_TRINITY_DN68128_c0_g1_i3,Tce_TRINITY_DN103739_c0_g2_i1
OG-2500,Tsi_TRINITY_DN31628_c7_g2_i2,Tge_TRINITY_DN46760_c3_g1_i2,Tpa_TRINITY_DN134073_c1_g1_i7,Tms_TRINITY_DN19382_c1_g2_i1,Tdi_TRINITY_DN30317_c0_g1_i3,Tps_TRINITY_DN88236_c1_g1_i1,Tcm_TRINITY_DN98525_c0_g2_i1,Tte_TRINITY_DN9977_c0_g1_i1,Tbi_TRINITY_DN71689_c12_g1_i2,Tce_TRINITY_DN100703_c5_g2_i1
OG-2501,Tsi_TRINITY_DN13357_c0_g1_i1,Tge_TRINITY_DN40033_c0_g1_i2,Tpa_TRINITY_DN139635_c0_g4_i2,Tms_TRINITY_DN13616_c0_g2_i1,Tdi_TRINITY_DN4039_c0_g1_i1,Tps_TRINITY_DN91570_c0_g1_i2,Tcm_TRINITY_DN101559_c0_g1_i2,Tte_TRINITY_DN18256_c0_g1_i1,Tbi_TRINITY_DN46114_c0_g1_i1,Tce_TRINITY_DN98474_c0_g1_i1
OG-2502,Tsi_TRINITY_DN52668_c0_g1_i1,Tge_TRINITY_DN72459_c0_g1_i1,Tpa_TRINITY_DN108636_c0_g1_i1,Tms_TRINITY_DN39980_c0_g1_i1,Tdi_TRINITY_DN27702_c0_g1_i1,Tps_TRINITY_DN78274_c0_g1_i1,Tcm_TRINITY_DN81140_c0_g1_i1,Tte_TRINITY_DN64031_c0_g1_i1,Tbi_TRINITY_DN49436_c0_g1_i1,Tce_TRINITY_DN31054_c0_g1_i1
OG-2503,Tsi_TRINITY_DN32195_c0_g1_i1,Tge_TRINITY_DN54675_c0_g1_i1,Tpa_TRINITY_DN75491_c0_g2_i1,Tms_TRINITY_DN31911_c0_g1_i1,Tdi_TRINITY_DN39409_c0_g1_i1,Tps_TRINITY_DN63138_c0_g2_i1,Tcm_TRINITY_DN79269_c0_g1_i1,Tte_TRINITY_DN30516_c0_g1_i1,Tbi_TRINITY_DN20386_c0_g1_i1,Tce_TRINITY_DN46198_c0_g1_i1
OG-2504,Tsi_TRINITY_DN69949_c0_g1_i1,Tge_TRINITY_DN40271_c0_g1_i1,Tpa_TRINITY_DN119589_c0_g1_i1,Tms_TRINITY_DN43066_c0_g1_i1,Tdi_TRINITY_DN21341_c0_g1_i1,Tps_TRINITY_DN68610_c0_g2_i1,Tcm_TRINITY_DN85914_c0_g3_i1,Tte_TRINITY_DN10136_c0_g1_i1,Tbi_TRINITY_DN60141_c0_g1_i1,Tce_TRINITY_DN81221_c0_g1_i1
OG-2505,Tsi_TRINITY_DN29973_c1_g1_i2,Tge_TRINITY_DN32136_c0_g1_i2,Tpa_TRINITY_DN125822_c0_g1_i2,Tms_TRINITY_DN18691_c0_g3_i1,Tdi_TRINITY_DN31839_c2_g1_i1,Tps_TRINITY_DN61672_c0_g1_i3,Tcm_TRINITY_DN81158_c0_g2_i1,Tte_TRINITY_DN22981_c0_g1_i2,Tbi_TRINITY_DN38610_c0_g1_i1,Tce_TRINITY_DN75624_c0_g1_i2
OG-2506,Tsi_TRINITY_DN20363_c0_g2_i1,Tge_TRINITY_DN39467_c0_g1_i2,Tpa_TRINITY_DN89115_c0_g2_i1,Tms_TRINITY_DN25123_c0_g1_i1,Tdi_TRINITY_DN29074_c0_g1_i2,Tps_TRINITY_DN92072_c2_g2_i2,Tcm_TRINITY_DN94508_c0_g1_i2,Tte_TRINITY_DN18013_c0_g2_i1,Tbi_TRINITY_DN56026_c0_g1_i1,Tce_TRINITY_DN105994_c0_g2_i1
OG-2507,Tsi_TRINITY_DN18848_c0_g1_i1,Tge_TRINITY_DN43024_c0_g1_i1,Tpa_TRINITY_DN142913_c2_g4_i2,Tms_TRINITY_DN30963_c3_g2_i1,Tdi_TRINITY_DN21354_c0_g1_i1,Tps_TRINITY_DN81177_c1_g1_i1,Tcm_TRINITY_DN95152_c0_g1_i1,Tte_TRINITY_DN49827_c0_g1_i1,Tbi_TRINITY_DN100197_c0_g1_i1,Tce_TRINITY_DN105849_c0_g2_i1
OG-2508,Tsi_TRINITY_DN12038_c0_g2_i1,Tge_TRINITY_DN5516_c0_g1_i1,Tpa_TRINITY_DN130912_c0_g1_i2,Tms_TRINITY_DN1713_c0_g1_i1,Tdi_TRINITY_DN33115_c0_g1_i1,Tps_TRINITY_DN92389_c0_g1_i1,Tcm_TRINITY_DN102366_c0_g1_i1,Tte_TRINITY_DN38646_c0_g1_i1,Tbi_TRINITY_DN52416_c0_g1_i1,Tce_TRINITY_DN101158_c0_g1_i1
OG-2509,Tsi_TRINITY_DN27636_c0_g1_i1,Tge_TRINITY_DN44586_c0_g1_i1,Tpa_TRINITY_DN133154_c2_g14_i2,Tms_TRINITY_DN25589_c0_g1_i4,Tdi_TRINITY_DN29244_c0_g2_i1,Tps_TRINITY_DN86063_c0_g1_i2,Tcm_TRINITY_DN80181_c2_g1_i1,Tte_TRINITY_DN27682_c1_g1_i1,Tbi_TRINITY_DN67506_c1_g1_i1,Tce_TRINITY_DN105263_c0_g1_i1
OG-251,Tsi_TRINITY_DN13538_c0_g2_i1,Tge_TRINITY_DN45794_c0_g1_i3,Tpa_TRINITY_DN136691_c0_g1_i1,Tms_TRINITY_DN26655_c0_g1_i2,Tdi_TRINITY_DN24235_c0_g1_i1,Tps_TRINITY_DN91520_c0_g1_i1,Tcm_TRINITY_DN105349_c0_g1_i1,Tte_TRINITY_DN6008_c0_g1_i1,Tbi_TRINITY_DN71933_c5_g1_i1,Tce_TRINITY_DN96087_c0_g2_i1
OG-2510,Tsi_TRINITY_DN7665_c0_g2_i1,Tge_TRINITY_DN654_c0_g2_i1,Tpa_TRINITY_DN101869_c0_g1_i1,Tms_TRINITY_DN27550_c0_g1_i1,Tdi_TRINITY_DN2035_c0_g2_i1,Tps_TRINITY_DN73965_c0_g1_i1,Tcm_TRINITY_DN85368_c0_g1_i1,Tte_TRINITY_DN4635_c0_g2_i1,Tbi_TRINITY_DN48222_c0_g4_i1,Tce_TRINITY_DN56011_c0_g1_i1
OG-2511,Tsi_TRINITY_DN2720_c0_g1_i1,Tge_TRINITY_DN79549_c0_g1_i1,Tpa_TRINITY_DN120151_c0_g1_i1,Tms_TRINITY_DN64802_c0_g1_i1,Tdi_TRINITY_DN33902_c0_g1_i1,Tps_TRINITY_DN76479_c0_g1_i2,Tcm_TRINITY_DN90230_c0_g1_i1,Tte_TRINITY_DN74254_c0_g1_i1,Tbi_TRINITY_DN51542_c0_g1_i1,Tce_TRINITY_DN35706_c0_g1_i1
OG-2512,Tsi_TRINITY_DN9568_c0_g1_i1,Tge_TRINITY_DN32126_c0_g1_i1,Tpa_TRINITY_DN135663_c0_g1_i1,Tms_TRINITY_DN30966_c0_g1_i1,Tdi_TRINITY_DN52785_c0_g1_i1,Tps_TRINITY_DN91343_c0_g1_i1,Tcm_TRINITY_DN98156_c0_g1_i1,Tte_TRINITY_DN64381_c0_g1_i1,Tbi_TRINITY_DN59405_c0_g1_i1,Tce_TRINITY_DN95563_c0_g1_i1
OG-2513,Tsi_TRINITY_DN40750_c0_g1_i1,Tge_TRINITY_DN45563_c1_g1_i1,Tpa_TRINITY_DN136970_c4_g1_i3,Tms_TRINITY_DN26982_c0_g2_i1,Tdi_TRINITY_DN7732_c0_g1_i1,Tps_TRINITY_DN79895_c0_g1_i2,Tcm_TRINITY_DN81605_c0_g1_i1,Tte_TRINITY_DN39655_c0_g1_i1,Tbi_TRINITY_DN55924_c0_g1_i1,Tce_TRINITY_DN93275_c2_g1_i1
OG-2514,Tsi_TRINITY_DN33864_c0_g1_i1,Tge_TRINITY_DN37590_c0_g1_i1,Tpa_TRINITY_DN166646_c0_g1_i1,Tms_TRINITY_DN43477_c0_g1_i1,Tdi_TRINITY_DN12077_c0_g1_i1,Tps_TRINITY_DN60564_c0_g1_i1,Tcm_TRINITY_DN23309_c0_g1_i1,Tte_TRINITY_DN51129_c0_g1_i1,Tbi_TRINITY_DN5805_c0_g1_i1,Tce_TRINITY_DN26425_c0_g1_i1
OG-2515,Tsi_TRINITY_DN53272_c0_g1_i1,Tge_TRINITY_DN66705_c0_g1_i1,Tpa_TRINITY_DN113886_c0_g1_i1,Tms_TRINITY_DN55511_c0_g1_i1,Tdi_TRINITY_DN11887_c0_g1_i1,Tps_TRINITY_DN9014_c0_g1_i1,Tcm_TRINITY_DN781_c0_g1_i1,Tte_TRINITY_DN29760_c6_g18_i1,Tbi_TRINITY_DN69380_c4_g3_i4,Tce_TRINITY_DN31629_c0_g1_i1
OG-2516,Tsi_TRINITY_DN22658_c0_g2_i2,Tge_TRINITY_DN43669_c0_g1_i2,Tpa_TRINITY_DN124572_c0_g1_i1,Tms_TRINITY_DN4803_c0_g2_i1,Tdi_TRINITY_DN5898_c0_g1_i1,Tps_TRINITY_DN64534_c0_g1_i1,Tcm_TRINITY_DN89909_c0_g1_i3,Tte_TRINITY_DN22639_c0_g1_i2,Tbi_TRINITY_DN62639_c0_g1_i3,Tce_TRINITY_DN89324_c0_g1_i1
OG-2517,Tsi_TRINITY_DN27029_c0_g2_i1,Tge_TRINITY_DN15170_c0_g1_i1,Tpa_TRINITY_DN128828_c0_g1_i1,Tms_TRINITY_DN30545_c0_g1_i2,Tdi_TRINITY_DN9659_c0_g1_i1,Tps_TRINITY_DN91102_c2_g1_i3,Tcm_TRINITY_DN101245_c0_g1_i1,Tte_TRINITY_DN21009_c1_g1_i1,Tbi_TRINITY_DN2083_c0_g2_i1,Tce_TRINITY_DN101458_c3_g1_i1
OG-2518,Tsi_TRINITY_DN34920_c0_g1_i1,Tge_TRINITY_DN41648_c0_g1_i1,Tpa_TRINITY_DN121280_c0_g1_i1,Tms_TRINITY_DN22723_c0_g1_i1,Tdi_TRINITY_DN2862_c1_g1_i1,Tps_TRINITY_DN85193_c0_g2_i1,Tcm_TRINITY_DN87387_c0_g1_i1,Tte_TRINITY_DN18536_c0_g1_i1,Tbi_TRINITY_DN67130_c0_g1_i1,Tce_TRINITY_DN87744_c0_g1_i1
OG-2519,Tsi_TRINITY_DN1383_c0_g1_i1,Tge_TRINITY_DN39977_c0_g2_i1,Tpa_TRINITY_DN117847_c0_g1_i2,Tms_TRINITY_DN1930_c0_g1_i1,Tdi_TRINITY_DN922_c0_g2_i1,Tps_TRINITY_DN75445_c0_g1_i1,Tcm_TRINITY_DN101675_c0_g1_i1,Tte_TRINITY_DN18249_c0_g1_i1,Tbi_TRINITY_DN57288_c1_g1_i1,Tce_TRINITY_DN96967_c0_g1_i2
