Match_col,Tps,Tdi
RBBH-446,Tps_TRINITY_DN94891_c17_g1_i1,Tdi_TRINITY_DN27322_c0_g2_i1
RBBH-4460,Tps_TRINITY_DN74516_c0_g1_i1,Tdi_TRINITY_DN66032_c0_g1_i1
RBBH-4461,Tps_TRINITY_DN91288_c4_g2_i2,Tdi_TRINITY_DN30406_c1_g2_i1
RBBH-4462,Tps_TRINITY_DN91206_c1_g1_i1,Tdi_TRINITY_DN60877_c0_g1_i1
RBBH-4463,Tps_TRINITY_DN93294_c0_g3_i1,Tdi_TRINITY_DN10575_c0_g1_i1
RBBH-4464,Tps_TRINITY_DN87511_c0_g2_i1,Tdi_TRINITY_DN24316_c0_g1_i1
RBBH-4465,Tps_TRINITY_DN86959_c0_g1_i2,Tdi_TRINITY_DN27661_c0_g1_i5
RBBH-4466,Tps_TRINITY_DN88595_c0_g1_i3,Tdi_TRINITY_DN27408_c0_g1_i1
RBBH-4467,Tps_TRINITY_DN88716_c0_g1_i1,Tdi_TRINITY_DN17850_c0_g1_i1
RBBH-4468,Tps_TRINITY_DN84776_c1_g1_i5,Tdi_TRINITY_DN17527_c0_g1_i1
RBBH-4469,Tps_TRINITY_DN78770_c0_g1_i1,Tdi_TRINITY_DN20443_c0_g1_i2
RBBH-447,Tps_TRINITY_DN95734_c1_g2_i1,Tdi_TRINITY_DN31606_c2_g1_i1
RBBH-4471,Tps_TRINITY_DN85758_c0_g1_i1,Tdi_TRINITY_DN47074_c0_g1_i1
RBBH-4472,Tps_TRINITY_DN92789_c3_g5_i1,Tdi_TRINITY_DN32323_c6_g12_i1
RBBH-4473,Tps_TRINITY_DN94235_c0_g1_i1,Tdi_TRINITY_DN24837_c0_g1_i1
RBBH-4474,Tps_TRINITY_DN62385_c0_g1_i1,Tdi_TRINITY_DN40220_c0_g1_i1
RBBH-4475,Tps_TRINITY_DN75239_c0_g1_i1,Tdi_TRINITY_DN67923_c0_g1_i1
RBBH-4476,Tps_TRINITY_DN72325_c0_g1_i1,Tdi_TRINITY_DN7240_c0_g1_i1
RBBH-4477,Tps_TRINITY_DN93379_c0_g1_i2,Tdi_TRINITY_DN30292_c0_g1_i1
RBBH-4478,Tps_TRINITY_DN90926_c5_g3_i2,Tdi_TRINITY_DN31208_c1_g1_i1
RBBH-4479,Tps_TRINITY_DN95898_c0_g1_i1,Tdi_TRINITY_DN20496_c0_g1_i1
RBBH-448,Tps_TRINITY_DN75710_c0_g1_i1,Tdi_TRINITY_DN18279_c0_g1_i1
RBBH-4480,Tps_TRINITY_DN92651_c0_g1_i1,Tdi_TRINITY_DN10006_c1_g1_i1
RBBH-4481,Tps_TRINITY_DN95923_c0_g1_i1,Tdi_TRINITY_DN12275_c0_g1_i1
RBBH-4482,Tps_TRINITY_DN91903_c1_g1_i2,Tdi_TRINITY_DN26407_c0_g1_i2
RBBH-4483,Tps_TRINITY_DN74276_c0_g1_i1,Tdi_TRINITY_DN22171_c0_g1_i1
RBBH-4484,Tps_TRINITY_DN93766_c1_g4_i1,Tdi_TRINITY_DN52419_c0_g1_i1
RBBH-4485,Tps_TRINITY_DN82028_c0_g1_i3,Tdi_TRINITY_DN7919_c0_g2_i1
RBBH-4486,Tps_TRINITY_DN72816_c0_g1_i1,Tdi_TRINITY_DN31606_c1_g1_i1
RBBH-4487,Tps_TRINITY_DN84838_c0_g1_i1,Tdi_TRINITY_DN16694_c0_g3_i1
RBBH-4488,Tps_TRINITY_DN96032_c5_g3_i1,Tdi_TRINITY_DN32102_c0_g4_i1
RBBH-4489,Tps_TRINITY_DN92188_c1_g1_i3,Tdi_TRINITY_DN31472_c0_g1_i1
RBBH-449,Tps_TRINITY_DN73917_c1_g1_i1,Tdi_TRINITY_DN70483_c0_g1_i1
RBBH-4490,Tps_TRINITY_DN87613_c0_g1_i3,Tdi_TRINITY_DN14955_c0_g1_i1
RBBH-4491,Tps_TRINITY_DN81708_c0_g3_i1,Tdi_TRINITY_DN39824_c0_g1_i1
RBBH-4492,Tps_TRINITY_DN106463_c0_g1_i1,Tdi_TRINITY_DN5660_c0_g2_i1
RBBH-4493,Tps_TRINITY_DN90548_c0_g2_i6,Tdi_TRINITY_DN30780_c0_g2_i1
RBBH-4494,Tps_TRINITY_DN55009_c1_g1_i1,Tdi_TRINITY_DN19818_c0_g1_i1
RBBH-4495,Tps_TRINITY_DN94974_c0_g1_i1,Tdi_TRINITY_DN2020_c0_g1_i1
RBBH-4496,Tps_TRINITY_DN94488_c2_g2_i2,Tdi_TRINITY_DN30092_c1_g1_i2
RBBH-4497,Tps_TRINITY_DN92756_c2_g1_i2,Tdi_TRINITY_DN70871_c0_g1_i1
RBBH-4498,Tps_TRINITY_DN73897_c0_g1_i1,Tdi_TRINITY_DN26154_c0_g1_i1
RBBH-4499,Tps_TRINITY_DN90296_c3_g1_i2,Tdi_TRINITY_DN28605_c0_g1_i5
RBBH-45,Tps_TRINITY_DN83699_c1_g1_i1,Tdi_TRINITY_DN14398_c0_g1_i1
RBBH-450,Tps_TRINITY_DN91714_c4_g1_i3,Tdi_TRINITY_DN31287_c1_g2_i3
RBBH-4500,Tps_TRINITY_DN95660_c1_g2_i1,Tdi_TRINITY_DN32311_c0_g5_i1
RBBH-4501,Tps_TRINITY_DN67750_c0_g2_i1,Tdi_TRINITY_DN18991_c1_g3_i1
RBBH-4502,Tps_TRINITY_DN77795_c2_g1_i1,Tdi_TRINITY_DN55111_c0_g1_i1
RBBH-4504,Tps_TRINITY_DN41641_c0_g1_i1,Tdi_TRINITY_DN1181_c0_g1_i1
RBBH-4505,Tps_TRINITY_DN94586_c0_g1_i1,Tdi_TRINITY_DN34304_c0_g1_i1
RBBH-4506,Tps_TRINITY_DN93857_c1_g1_i1,Tdi_TRINITY_DN30931_c1_g10_i1
RBBH-4507,Tps_TRINITY_DN94087_c0_g1_i1,Tdi_TRINITY_DN18274_c0_g1_i1
RBBH-4509,Tps_TRINITY_DN88185_c1_g1_i4,Tdi_TRINITY_DN18898_c0_g1_i1
RBBH-451,Tps_TRINITY_DN78894_c0_g1_i1,Tdi_TRINITY_DN22440_c0_g1_i1
RBBH-4510,Tps_TRINITY_DN90651_c0_g1_i2,Tdi_TRINITY_DN30406_c2_g2_i1
RBBH-4511,Tps_TRINITY_DN53513_c0_g1_i1,Tdi_TRINITY_DN5075_c0_g2_i1
RBBH-4512,Tps_TRINITY_DN91364_c4_g1_i2,Tdi_TRINITY_DN45702_c0_g1_i1
RBBH-4513,Tps_TRINITY_DN75411_c0_g1_i1,Tdi_TRINITY_DN14935_c0_g2_i1
RBBH-4514,Tps_TRINITY_DN80759_c0_g1_i1,Tdi_TRINITY_DN66965_c0_g1_i1
RBBH-4516,Tps_TRINITY_DN89810_c2_g1_i2,Tdi_TRINITY_DN68310_c0_g1_i1
RBBH-4518,Tps_TRINITY_DN88481_c0_g2_i3,Tdi_TRINITY_DN20070_c0_g2_i1
RBBH-4519,Tps_TRINITY_DN90618_c5_g2_i1,Tdi_TRINITY_DN29292_c2_g3_i1
RBBH-452,Tps_TRINITY_DN76990_c0_g2_i1,Tdi_TRINITY_DN21480_c0_g1_i1
RBBH-4520,Tps_TRINITY_DN76499_c0_g1_i1,Tdi_TRINITY_DN718_c0_g2_i1
RBBH-4521,Tps_TRINITY_DN91555_c0_g1_i1,Tdi_TRINITY_DN12366_c0_g1_i1
RBBH-4522,Tps_TRINITY_DN54195_c0_g1_i1,Tdi_TRINITY_DN43072_c0_g1_i1
RBBH-4523,Tps_TRINITY_DN56801_c0_g1_i1,Tdi_TRINITY_DN46726_c0_g1_i1
RBBH-4525,Tps_TRINITY_DN92092_c3_g1_i1,Tdi_TRINITY_DN31560_c7_g3_i4
RBBH-4526,Tps_TRINITY_DN51788_c0_g1_i1,Tdi_TRINITY_DN64069_c0_g1_i1
RBBH-4527,Tps_TRINITY_DN95025_c1_g11_i2,Tdi_TRINITY_DN32276_c1_g4_i1
RBBH-4528,Tps_TRINITY_DN95979_c1_g1_i1,Tdi_TRINITY_DN25997_c0_g1_i1
RBBH-453,Tps_TRINITY_DN29155_c0_g1_i1,Tdi_TRINITY_DN31601_c6_g1_i1
RBBH-4530,Tps_TRINITY_DN86650_c0_g4_i1,Tdi_TRINITY_DN12915_c1_g1_i1
RBBH-4531,Tps_TRINITY_DN75745_c0_g1_i2,Tdi_TRINITY_DN39571_c0_g1_i1
RBBH-4532,Tps_TRINITY_DN48119_c0_g1_i1,Tdi_TRINITY_DN70068_c0_g1_i1
RBBH-4533,Tps_TRINITY_DN47467_c0_g1_i1,Tdi_TRINITY_DN14633_c0_g1_i1
RBBH-4535,Tps_TRINITY_DN52979_c0_g1_i1,Tdi_TRINITY_DN15998_c0_g1_i1
RBBH-4536,Tps_TRINITY_DN93297_c3_g5_i1,Tdi_TRINITY_DN30876_c11_g4_i1
RBBH-4537,Tps_TRINITY_DN13123_c0_g1_i1,Tdi_TRINITY_DN41237_c0_g1_i1
RBBH-4539,Tps_TRINITY_DN89132_c0_g1_i1,Tdi_TRINITY_DN22695_c0_g1_i2
RBBH-454,Tps_TRINITY_DN14434_c0_g1_i1,Tdi_TRINITY_DN6036_c0_g1_i1
RBBH-4540,Tps_TRINITY_DN93156_c0_g1_i1,Tdi_TRINITY_DN24757_c0_g1_i1
RBBH-4541,Tps_TRINITY_DN78640_c0_g1_i1,Tdi_TRINITY_DN2296_c0_g1_i1
RBBH-4542,Tps_TRINITY_DN89064_c4_g2_i9,Tdi_TRINITY_DN24441_c0_g1_i1
RBBH-4543,Tps_TRINITY_DN80190_c0_g1_i1,Tdi_TRINITY_DN5260_c0_g2_i1
RBBH-4544,Tps_TRINITY_DN88907_c0_g4_i1,Tdi_TRINITY_DN32259_c0_g3_i1
RBBH-4545,Tps_TRINITY_DN63215_c0_g1_i1,Tdi_TRINITY_DN4514_c0_g1_i1
RBBH-4546,Tps_TRINITY_DN93429_c0_g1_i1,Tdi_TRINITY_DN45541_c0_g1_i1
RBBH-4547,Tps_TRINITY_DN92956_c0_g1_i4,Tdi_TRINITY_DN22007_c0_g1_i4
RBBH-4548,Tps_TRINITY_DN68083_c0_g1_i1,Tdi_TRINITY_DN42117_c0_g1_i1
RBBH-4549,Tps_TRINITY_DN89760_c3_g1_i1,Tdi_TRINITY_DN28039_c1_g3_i1
RBBH-455,Tps_TRINITY_DN90234_c0_g1_i2,Tdi_TRINITY_DN22139_c0_g1_i1
RBBH-4550,Tps_TRINITY_DN75011_c2_g1_i1,Tdi_TRINITY_DN29371_c0_g1_i1
RBBH-4551,Tps_TRINITY_DN85623_c0_g1_i1,Tdi_TRINITY_DN31081_c0_g1_i1
RBBH-4552,Tps_TRINITY_DN92441_c2_g1_i1,Tdi_TRINITY_DN31781_c6_g1_i1
RBBH-4553,Tps_TRINITY_DN95188_c1_g2_i1,Tdi_TRINITY_DN34559_c0_g1_i1
RBBH-4554,Tps_TRINITY_DN87705_c1_g2_i5,Tdi_TRINITY_DN30170_c0_g2_i1
RBBH-4555,Tps_TRINITY_DN90003_c2_g2_i1,Tdi_TRINITY_DN609_c0_g1_i1
RBBH-4556,Tps_TRINITY_DN91101_c0_g2_i2,Tdi_TRINITY_DN12826_c0_g2_i1
RBBH-4557,Tps_TRINITY_DN83159_c0_g2_i1,Tdi_TRINITY_DN46526_c0_g1_i1
RBBH-4558,Tps_TRINITY_DN94538_c2_g2_i1,Tdi_TRINITY_DN3036_c0_g1_i1
RBBH-4559,Tps_TRINITY_DN60406_c0_g1_i1,Tdi_TRINITY_DN62274_c0_g1_i1
RBBH-456,Tps_TRINITY_DN90864_c3_g6_i1,Tdi_TRINITY_DN32071_c1_g4_i3
RBBH-4560,Tps_TRINITY_DN91726_c0_g1_i1,Tdi_TRINITY_DN17789_c0_g2_i1
RBBH-4561,Tps_TRINITY_DN103888_c0_g3_i1,Tdi_TRINITY_DN66997_c0_g1_i1
RBBH-4562,Tps_TRINITY_DN47936_c0_g1_i1,Tdi_TRINITY_DN36596_c0_g1_i1
RBBH-4563,Tps_TRINITY_DN87232_c0_g1_i1,Tdi_TRINITY_DN69882_c0_g1_i1
RBBH-4564,Tps_TRINITY_DN85574_c0_g2_i2,Tdi_TRINITY_DN52237_c0_g1_i1
RBBH-4565,Tps_TRINITY_DN74851_c0_g1_i1,Tdi_TRINITY_DN45700_c0_g1_i1
RBBH-4566,Tps_TRINITY_DN65620_c0_g1_i2,Tdi_TRINITY_DN23067_c0_g1_i2
RBBH-4567,Tps_TRINITY_DN90061_c3_g2_i2,Tdi_TRINITY_DN31218_c1_g1_i1
RBBH-4569,Tps_TRINITY_DN31162_c0_g1_i1,Tdi_TRINITY_DN56860_c0_g2_i1
RBBH-457,Tps_TRINITY_DN53471_c0_g2_i1,Tdi_TRINITY_DN7908_c0_g1_i1
RBBH-4570,Tps_TRINITY_DN95467_c0_g8_i2,Tdi_TRINITY_DN28451_c0_g1_i1
RBBH-4571,Tps_TRINITY_DN71685_c0_g1_i2,Tdi_TRINITY_DN36045_c0_g1_i1
RBBH-4572,Tps_TRINITY_DN84018_c0_g2_i1,Tdi_TRINITY_DN19826_c0_g1_i1
RBBH-4573,Tps_TRINITY_DN75967_c0_g1_i1,Tdi_TRINITY_DN40860_c0_g1_i1
RBBH-4574,Tps_TRINITY_DN30583_c0_g1_i1,Tdi_TRINITY_DN18910_c0_g1_i1
RBBH-4575,Tps_TRINITY_DN68395_c0_g1_i1,Tdi_TRINITY_DN18620_c0_g1_i2
RBBH-4576,Tps_TRINITY_DN95788_c6_g1_i3,Tdi_TRINITY_DN31642_c0_g1_i1
RBBH-4577,Tps_TRINITY_DN77142_c2_g1_i1,Tdi_TRINITY_DN7101_c0_g1_i1
RBBH-4578,Tps_TRINITY_DN86260_c0_g1_i1,Tdi_TRINITY_DN30269_c0_g1_i1
RBBH-4579,Tps_TRINITY_DN89200_c0_g1_i1,Tdi_TRINITY_DN30348_c0_g1_i1
RBBH-458,Tps_TRINITY_DN89140_c0_g1_i2,Tdi_TRINITY_DN13734_c0_g1_i1
RBBH-4580,Tps_TRINITY_DN93572_c0_g1_i5,Tdi_TRINITY_DN14836_c0_g1_i1
RBBH-4582,Tps_TRINITY_DN95252_c2_g14_i1,Tdi_TRINITY_DN31583_c1_g1_i6
RBBH-4583,Tps_TRINITY_DN57279_c0_g1_i1,Tdi_TRINITY_DN31800_c0_g7_i1
RBBH-4586,Tps_TRINITY_DN92299_c3_g2_i1,Tdi_TRINITY_DN32098_c0_g3_i2
RBBH-4587,Tps_TRINITY_DN58782_c0_g1_i1,Tdi_TRINITY_DN7228_c0_g1_i1
RBBH-4588,Tps_TRINITY_DN94715_c3_g1_i1,Tdi_TRINITY_DN3957_c0_g1_i1
RBBH-4589,Tps_TRINITY_DN29516_c0_g1_i1,Tdi_TRINITY_DN41358_c0_g1_i1
RBBH-459,Tps_TRINITY_DN93337_c5_g7_i1,Tdi_TRINITY_DN31824_c4_g4_i1
RBBH-4590,Tps_TRINITY_DN95969_c1_g6_i2,Tdi_TRINITY_DN29580_c0_g1_i4
RBBH-4591,Tps_TRINITY_DN86392_c0_g2_i1,Tdi_TRINITY_DN30299_c1_g1_i1
RBBH-4592,Tps_TRINITY_DN87395_c0_g1_i2,Tdi_TRINITY_DN62120_c0_g1_i1
RBBH-4593,Tps_TRINITY_DN85463_c2_g1_i1,Tdi_TRINITY_DN59821_c0_g1_i1
RBBH-4594,Tps_TRINITY_DN71094_c0_g1_i1,Tdi_TRINITY_DN18285_c0_g1_i1
RBBH-4595,Tps_TRINITY_DN70520_c0_g1_i1,Tdi_TRINITY_DN10601_c0_g1_i1
RBBH-4596,Tps_TRINITY_DN18533_c0_g1_i1,Tdi_TRINITY_DN16244_c0_g1_i1
RBBH-4597,Tps_TRINITY_DN84641_c2_g1_i2,Tdi_TRINITY_DN31893_c4_g1_i1
RBBH-4598,Tps_TRINITY_DN94600_c0_g1_i2,Tdi_TRINITY_DN3569_c0_g1_i1
RBBH-4599,Tps_TRINITY_DN75610_c0_g1_i1,Tdi_TRINITY_DN20100_c0_g1_i1
RBBH-46,Tps_TRINITY_DN93021_c0_g1_i3,Tdi_TRINITY_DN29823_c0_g1_i2
RBBH-460,Tps_TRINITY_DN91255_c0_g2_i1,Tdi_TRINITY_DN27511_c4_g2_i1
RBBH-4600,Tps_TRINITY_DN77508_c0_g1_i1,Tdi_TRINITY_DN40620_c0_g1_i1
RBBH-4601,Tps_TRINITY_DN86180_c4_g3_i1,Tdi_TRINITY_DN30561_c2_g1_i1
RBBH-4602,Tps_TRINITY_DN93725_c2_g3_i1,Tdi_TRINITY_DN16255_c3_g1_i1
RBBH-4603,Tps_TRINITY_DN93640_c0_g1_i2,Tdi_TRINITY_DN28177_c0_g2_i1
RBBH-4604,Tps_TRINITY_DN92893_c1_g1_i1,Tdi_TRINITY_DN15258_c0_g1_i1
RBBH-4605,Tps_TRINITY_DN94449_c9_g2_i1,Tdi_TRINITY_DN30613_c9_g3_i1
RBBH-4606,Tps_TRINITY_DN84518_c0_g1_i2,Tdi_TRINITY_DN35568_c0_g1_i1
RBBH-4607,Tps_TRINITY_DN95828_c0_g1_i1,Tdi_TRINITY_DN32146_c0_g1_i2
RBBH-4608,Tps_TRINITY_DN91578_c0_g1_i4,Tdi_TRINITY_DN30253_c0_g2_i5
RBBH-4609,Tps_TRINITY_DN80741_c0_g1_i1,Tdi_TRINITY_DN32254_c20_g1_i1
RBBH-461,Tps_TRINITY_DN67191_c0_g2_i1,Tdi_TRINITY_DN16487_c0_g1_i1
RBBH-4610,Tps_TRINITY_DN90615_c0_g1_i2,Tdi_TRINITY_DN30567_c0_g3_i1
RBBH-4613,Tps_TRINITY_DN81290_c0_g1_i1,Tdi_TRINITY_DN20937_c1_g1_i1
RBBH-4614,Tps_TRINITY_DN95229_c0_g3_i1,Tdi_TRINITY_DN32127_c0_g1_i1
RBBH-4615,Tps_TRINITY_DN87268_c1_g3_i1,Tdi_TRINITY_DN28409_c3_g2_i1
RBBH-4616,Tps_TRINITY_DN64532_c0_g1_i1,Tdi_TRINITY_DN27805_c1_g2_i1
RBBH-4617,Tps_TRINITY_DN78841_c0_g2_i1,Tdi_TRINITY_DN31780_c5_g1_i1
RBBH-4618,Tps_TRINITY_DN88649_c0_g8_i2,Tdi_TRINITY_DN30254_c0_g1_i1
RBBH-4620,Tps_TRINITY_DN93539_c5_g2_i1,Tdi_TRINITY_DN31315_c7_g3_i2
RBBH-4622,Tps_TRINITY_DN89027_c0_g1_i1,Tdi_TRINITY_DN32226_c6_g1_i1
RBBH-4623,Tps_TRINITY_DN90480_c0_g1_i2,Tdi_TRINITY_DN30891_c0_g1_i1
RBBH-4624,Tps_TRINITY_DN86017_c5_g1_i1,Tdi_TRINITY_DN32129_c6_g1_i1
RBBH-4625,Tps_TRINITY_DN94264_c0_g1_i1,Tdi_TRINITY_DN27264_c2_g1_i1
RBBH-4626,Tps_TRINITY_DN3548_c0_g1_i1,Tdi_TRINITY_DN49066_c0_g1_i1
RBBH-4627,Tps_TRINITY_DN92259_c5_g2_i3,Tdi_TRINITY_DN4266_c0_g2_i1
RBBH-4628,Tps_TRINITY_DN94657_c0_g1_i4,Tdi_TRINITY_DN28522_c0_g1_i1
RBBH-4629,Tps_TRINITY_DN81907_c0_g1_i1,Tdi_TRINITY_DN36099_c0_g1_i1
RBBH-463,Tps_TRINITY_DN71563_c0_g1_i1,Tdi_TRINITY_DN59880_c0_g1_i1
RBBH-4630,Tps_TRINITY_DN84934_c0_g1_i1,Tdi_TRINITY_DN24475_c0_g1_i1
RBBH-4631,Tps_TRINITY_DN47264_c0_g1_i1,Tdi_TRINITY_DN52146_c0_g1_i1
RBBH-4632,Tps_TRINITY_DN77456_c0_g1_i1,Tdi_TRINITY_DN14213_c0_g1_i1
RBBH-4633,Tps_TRINITY_DN94607_c2_g1_i1,Tdi_TRINITY_DN32248_c2_g1_i1
RBBH-4634,Tps_TRINITY_DN82083_c0_g1_i1,Tdi_TRINITY_DN8693_c0_g1_i1
RBBH-4635,Tps_TRINITY_DN95552_c0_g4_i3,Tdi_TRINITY_DN28618_c0_g1_i4
RBBH-4636,Tps_TRINITY_DN89236_c0_g1_i1,Tdi_TRINITY_DN7650_c0_g1_i1
RBBH-4637,Tps_TRINITY_DN89280_c0_g1_i1,Tdi_TRINITY_DN39159_c0_g1_i1
RBBH-4638,Tps_TRINITY_DN94526_c2_g1_i1,Tdi_TRINITY_DN15041_c0_g1_i1
RBBH-4639,Tps_TRINITY_DN84092_c0_g1_i1,Tdi_TRINITY_DN4802_c0_g1_i1
RBBH-464,Tps_TRINITY_DN61875_c0_g1_i1,Tdi_TRINITY_DN37451_c0_g1_i1
RBBH-4640,Tps_TRINITY_DN95951_c0_g1_i3,Tdi_TRINITY_DN32975_c0_g1_i1
RBBH-4641,Tps_TRINITY_DN85726_c0_g1_i1,Tdi_TRINITY_DN59380_c0_g1_i1
RBBH-4642,Tps_TRINITY_DN83973_c0_g1_i1,Tdi_TRINITY_DN6780_c0_g2_i1
RBBH-4644,Tps_TRINITY_DN74922_c0_g1_i1,Tdi_TRINITY_DN27599_c0_g1_i1
RBBH-4646,Tps_TRINITY_DN90987_c7_g6_i1,Tdi_TRINITY_DN31153_c6_g3_i1
RBBH-4647,Tps_TRINITY_DN78409_c1_g1_i1,Tdi_TRINITY_DN41883_c0_g1_i1
RBBH-4648,Tps_TRINITY_DN88285_c1_g1_i4,Tdi_TRINITY_DN29050_c0_g1_i1
RBBH-4649,Tps_TRINITY_DN89503_c9_g1_i1,Tdi_TRINITY_DN31145_c10_g17_i1
RBBH-465,Tps_TRINITY_DN63495_c0_g1_i1,Tdi_TRINITY_DN4830_c0_g1_i1
RBBH-4650,Tps_TRINITY_DN93710_c0_g1_i1,Tdi_TRINITY_DN30268_c0_g1_i1
RBBH-4651,Tps_TRINITY_DN84336_c0_g1_i1,Tdi_TRINITY_DN47214_c0_g1_i1
RBBH-4652,Tps_TRINITY_DN3473_c0_g1_i1,Tdi_TRINITY_DN1790_c0_g2_i1
RBBH-4653,Tps_TRINITY_DN94212_c0_g3_i5,Tdi_TRINITY_DN17678_c0_g1_i1
RBBH-4654,Tps_TRINITY_DN93469_c0_g2_i2,Tdi_TRINITY_DN23793_c0_g1_i1
RBBH-4655,Tps_TRINITY_DN90978_c0_g1_i2,Tdi_TRINITY_DN66964_c0_g1_i1
RBBH-4656,Tps_TRINITY_DN95524_c0_g1_i1,Tdi_TRINITY_DN18406_c0_g1_i1
RBBH-4658,Tps_TRINITY_DN44799_c0_g1_i1,Tdi_TRINITY_DN17537_c0_g4_i1
RBBH-4659,Tps_TRINITY_DN83207_c0_g1_i1,Tdi_TRINITY_DN25506_c0_g4_i1
RBBH-466,Tps_TRINITY_DN93800_c4_g1_i1,Tdi_TRINITY_DN30250_c2_g5_i1
RBBH-4661,Tps_TRINITY_DN92762_c1_g1_i1,Tdi_TRINITY_DN31238_c3_g1_i1
RBBH-4662,Tps_TRINITY_DN66836_c0_g1_i1,Tdi_TRINITY_DN52168_c0_g1_i1
RBBH-4663,Tps_TRINITY_DN87209_c0_g2_i2,Tdi_TRINITY_DN24273_c0_g1_i1
RBBH-4664,Tps_TRINITY_DN91912_c1_g1_i1,Tdi_TRINITY_DN31248_c3_g3_i1
RBBH-4665,Tps_TRINITY_DN52658_c0_g1_i1,Tdi_TRINITY_DN31369_c16_g1_i1
RBBH-4666,Tps_TRINITY_DN93826_c0_g1_i2,Tdi_TRINITY_DN32037_c0_g1_i3
RBBH-4667,Tps_TRINITY_DN82002_c0_g1_i4,Tdi_TRINITY_DN28180_c0_g2_i2
RBBH-4668,Tps_TRINITY_DN88213_c0_g1_i3,Tdi_TRINITY_DN52095_c0_g1_i1
RBBH-4669,Tps_TRINITY_DN74689_c0_g1_i1,Tdi_TRINITY_DN52398_c0_g1_i1
RBBH-467,Tps_TRINITY_DN72544_c0_g1_i1,Tdi_TRINITY_DN55538_c0_g1_i1
RBBH-4670,Tps_TRINITY_DN93210_c6_g1_i1,Tdi_TRINITY_DN17748_c0_g1_i2
RBBH-4671,Tps_TRINITY_DN74744_c0_g1_i2,Tdi_TRINITY_DN27469_c0_g1_i1
RBBH-4672,Tps_TRINITY_DN82709_c0_g1_i1,Tdi_TRINITY_DN7664_c0_g1_i1
RBBH-4673,Tps_TRINITY_DN83493_c0_g1_i3,Tdi_TRINITY_DN24376_c0_g1_i1
RBBH-4674,Tps_TRINITY_DN88895_c2_g2_i10,Tdi_TRINITY_DN31047_c0_g1_i1
RBBH-4675,Tps_TRINITY_DN71312_c0_g1_i1,Tdi_TRINITY_DN24788_c0_g1_i1
RBBH-4676,Tps_TRINITY_DN73989_c0_g1_i1,Tdi_TRINITY_DN5633_c0_g1_i1
RBBH-4677,Tps_TRINITY_DN90124_c0_g1_i1,Tdi_TRINITY_DN31034_c0_g1_i1
RBBH-4678,Tps_TRINITY_DN85720_c0_g1_i1,Tdi_TRINITY_DN59300_c0_g1_i1
RBBH-4679,Tps_TRINITY_DN92418_c0_g2_i2,Tdi_TRINITY_DN32051_c0_g3_i1
RBBH-468,Tps_TRINITY_DN94973_c0_g3_i6,Tdi_TRINITY_DN31166_c0_g1_i14
RBBH-4680,Tps_TRINITY_DN79821_c1_g2_i2,Tdi_TRINITY_DN22115_c0_g1_i1
RBBH-4681,Tps_TRINITY_DN74300_c0_g1_i1,Tdi_TRINITY_DN1504_c0_g1_i1
RBBH-4682,Tps_TRINITY_DN73547_c0_g1_i1,Tdi_TRINITY_DN12244_c0_g1_i1
RBBH-4683,Tps_TRINITY_DN71718_c0_g1_i1,Tdi_TRINITY_DN47837_c0_g1_i1
RBBH-4684,Tps_TRINITY_DN80487_c0_g2_i1,Tdi_TRINITY_DN47896_c0_g1_i1
RBBH-4685,Tps_TRINITY_DN92253_c0_g1_i1,Tdi_TRINITY_DN22285_c0_g1_i2
RBBH-4686,Tps_TRINITY_DN73576_c0_g1_i1,Tdi_TRINITY_DN9258_c0_g1_i1
RBBH-4687,Tps_TRINITY_DN89249_c2_g1_i1,Tdi_TRINITY_DN31475_c0_g2_i2
RBBH-4688,Tps_TRINITY_DN84209_c0_g1_i1,Tdi_TRINITY_DN45077_c0_g1_i1
RBBH-4689,Tps_TRINITY_DN80979_c0_g1_i1,Tdi_TRINITY_DN33258_c0_g1_i1
RBBH-469,Tps_TRINITY_DN72718_c0_g1_i2,Tdi_TRINITY_DN13237_c0_g1_i1
RBBH-4690,Tps_TRINITY_DN92739_c0_g1_i2,Tdi_TRINITY_DN23624_c0_g1_i1
RBBH-4691,Tps_TRINITY_DN90294_c6_g3_i1,Tdi_TRINITY_DN28632_c1_g1_i1
RBBH-4692,Tps_TRINITY_DN92404_c0_g3_i4,Tdi_TRINITY_DN31051_c0_g1_i2
RBBH-4694,Tps_TRINITY_DN74388_c0_g1_i1,Tdi_TRINITY_DN28488_c0_g1_i1
RBBH-4695,Tps_TRINITY_DN74453_c0_g1_i4,Tdi_TRINITY_DN16086_c0_g3_i1
RBBH-4696,Tps_TRINITY_DN69821_c0_g1_i1,Tdi_TRINITY_DN46163_c0_g1_i1
RBBH-4697,Tps_TRINITY_DN81782_c0_g1_i4,Tdi_TRINITY_DN30094_c0_g2_i2
RBBH-4698,Tps_TRINITY_DN94999_c0_g1_i1,Tdi_TRINITY_DN7660_c0_g1_i1
RBBH-4699,Tps_TRINITY_DN61557_c1_g1_i2,Tdi_TRINITY_DN21157_c0_g2_i1
RBBH-470,Tps_TRINITY_DN90004_c0_g3_i1,Tdi_TRINITY_DN18950_c0_g1_i1
RBBH-4700,Tps_TRINITY_DN90095_c3_g2_i1,Tdi_TRINITY_DN29845_c4_g1_i1
