Match_col,Tte,Tbi
RBBH-18454,Tte_TRINITY_DN7864_c0_g2_i1,Tbi_TRINITY_DN58681_c0_g1_i1
RBBH-18455,Tte_TRINITY_DN29477_c0_g2_i1,Tbi_TRINITY_DN68987_c4_g2_i1
RBBH-18456,Tte_TRINITY_DN11072_c0_g1_i1,Tbi_TRINITY_DN64133_c0_g1_i1
RBBH-18457,Tte_TRINITY_DN28332_c0_g1_i1,Tbi_TRINITY_DN70764_c9_g1_i2
RBBH-18458,Tte_TRINITY_DN22795_c0_g1_i1,Tbi_TRINITY_DN63497_c0_g1_i3
RBBH-18459,Tte_TRINITY_DN73164_c0_g1_i1,Tbi_TRINITY_DN42143_c0_g1_i1
RBBH-1846,Tte_TRINITY_DN16045_c0_g1_i1,Tbi_TRINITY_DN66505_c1_g1_i2
RBBH-18460,Tte_TRINITY_DN28055_c0_g1_i1,Tbi_TRINITY_DN46505_c0_g2_i1
RBBH-18461,Tte_TRINITY_DN72679_c0_g1_i1,Tbi_TRINITY_DN54206_c0_g1_i1
RBBH-18463,Tte_TRINITY_DN49859_c0_g1_i1,Tbi_TRINITY_DN102617_c0_g1_i1
RBBH-18464,Tte_TRINITY_DN29171_c4_g1_i1,Tbi_TRINITY_DN10464_c0_g1_i1
RBBH-18465,Tte_TRINITY_DN29504_c6_g4_i1,Tbi_TRINITY_DN72128_c1_g4_i2
RBBH-18466,Tte_TRINITY_DN46256_c0_g1_i1,Tbi_TRINITY_DN52214_c0_g1_i1
RBBH-18467,Tte_TRINITY_DN29612_c3_g3_i1,Tbi_TRINITY_DN35191_c0_g1_i1
RBBH-18468,Tte_TRINITY_DN29660_c4_g1_i1,Tbi_TRINITY_DN33628_c0_g2_i1
RBBH-18469,Tte_TRINITY_DN1119_c0_g1_i1,Tbi_TRINITY_DN66188_c0_g1_i1
RBBH-1847,Tte_TRINITY_DN13086_c0_g1_i1,Tbi_TRINITY_DN70694_c0_g1_i2
RBBH-18470,Tte_TRINITY_DN462_c0_g1_i1,Tbi_TRINITY_DN24343_c0_g1_i1
RBBH-18471,Tte_TRINITY_DN30334_c0_g1_i1,Tbi_TRINITY_DN36240_c0_g1_i1
RBBH-18472,Tte_TRINITY_DN15633_c0_g1_i1,Tbi_TRINITY_DN71309_c7_g1_i1
RBBH-18473,Tte_TRINITY_DN26537_c0_g8_i1,Tbi_TRINITY_DN70528_c2_g1_i2
RBBH-18474,Tte_TRINITY_DN18445_c0_g1_i1,Tbi_TRINITY_DN30267_c0_g1_i1
RBBH-18475,Tte_TRINITY_DN25222_c0_g4_i1,Tbi_TRINITY_DN52433_c0_g1_i1
RBBH-18476,Tte_TRINITY_DN25969_c0_g1_i1,Tbi_TRINITY_DN63407_c0_g1_i2
RBBH-18477,Tte_TRINITY_DN3179_c0_g1_i1,Tbi_TRINITY_DN44360_c0_g1_i1
RBBH-18478,Tte_TRINITY_DN59481_c0_g1_i1,Tbi_TRINITY_DN7700_c0_g1_i1
RBBH-18479,Tte_TRINITY_DN13570_c0_g1_i1,Tbi_TRINITY_DN42842_c0_g1_i1
RBBH-1848,Tte_TRINITY_DN25185_c0_g1_i1,Tbi_TRINITY_DN71002_c5_g3_i1
RBBH-18480,Tte_TRINITY_DN21968_c0_g1_i1,Tbi_TRINITY_DN66277_c0_g1_i1
RBBH-18482,Tte_TRINITY_DN55777_c0_g1_i1,Tbi_TRINITY_DN17758_c0_g1_i1
RBBH-18483,Tte_TRINITY_DN17758_c0_g1_i1,Tbi_TRINITY_DN33024_c0_g1_i1
RBBH-18484,Tte_TRINITY_DN25852_c0_g2_i1,Tbi_TRINITY_DN59627_c0_g1_i3
RBBH-18485,Tte_TRINITY_DN49064_c0_g1_i1,Tbi_TRINITY_DN23952_c0_g1_i1
RBBH-18486,Tte_TRINITY_DN23285_c0_g1_i1,Tbi_TRINITY_DN56754_c1_g1_i2
RBBH-18487,Tte_TRINITY_DN28846_c0_g4_i1,Tbi_TRINITY_DN56661_c0_g2_i2
RBBH-18489,Tte_TRINITY_DN18192_c0_g1_i1,Tbi_TRINITY_DN66315_c0_g1_i1
RBBH-1849,Tte_TRINITY_DN3312_c0_g1_i2,Tbi_TRINITY_DN70010_c0_g2_i1
RBBH-18490,Tte_TRINITY_DN29396_c0_g15_i1,Tbi_TRINITY_DN71041_c2_g1_i3
RBBH-18491,Tte_TRINITY_DN15947_c0_g2_i1,Tbi_TRINITY_DN26032_c0_g2_i1
RBBH-18492,Tte_TRINITY_DN17895_c0_g1_i1,Tbi_TRINITY_DN71595_c5_g2_i2
RBBH-18493,Tte_TRINITY_DN22097_c0_g2_i1,Tbi_TRINITY_DN57729_c1_g1_i1
RBBH-18494,Tte_TRINITY_DN72940_c0_g1_i1,Tbi_TRINITY_DN57943_c0_g1_i1
RBBH-18495,Tte_TRINITY_DN29723_c7_g8_i1,Tbi_TRINITY_DN45804_c0_g1_i1
RBBH-18496,Tte_TRINITY_DN29545_c1_g5_i1,Tbi_TRINITY_DN71318_c0_g1_i1
RBBH-18497,Tte_TRINITY_DN10738_c0_g1_i1,Tbi_TRINITY_DN68058_c1_g1_i1
RBBH-18498,Tte_TRINITY_DN67289_c0_g1_i1,Tbi_TRINITY_DN35632_c0_g1_i1
RBBH-18499,Tte_TRINITY_DN75302_c0_g1_i1,Tbi_TRINITY_DN66159_c0_g1_i1
RBBH-1850,Tte_TRINITY_DN74387_c0_g1_i1,Tbi_TRINITY_DN96531_c0_g1_i1
RBBH-18500,Tte_TRINITY_DN63812_c0_g1_i1,Tbi_TRINITY_DN70873_c0_g1_i2
RBBH-18501,Tte_TRINITY_DN79803_c0_g1_i1,Tbi_TRINITY_DN42556_c0_g1_i1
RBBH-18502,Tte_TRINITY_DN20041_c0_g1_i1,Tbi_TRINITY_DN62563_c0_g1_i1
RBBH-18504,Tte_TRINITY_DN29067_c9_g3_i1,Tbi_TRINITY_DN71772_c2_g7_i1
RBBH-18505,Tte_TRINITY_DN22077_c0_g1_i1,Tbi_TRINITY_DN53968_c0_g1_i1
RBBH-18506,Tte_TRINITY_DN13421_c0_g1_i2,Tbi_TRINITY_DN40445_c0_g1_i1
RBBH-18507,Tte_TRINITY_DN47465_c0_g1_i1,Tbi_TRINITY_DN52570_c0_g1_i1
RBBH-18508,Tte_TRINITY_DN28699_c4_g9_i2,Tbi_TRINITY_DN71568_c0_g2_i2
RBBH-18509,Tte_TRINITY_DN21209_c0_g1_i1,Tbi_TRINITY_DN56696_c0_g1_i3
RBBH-18510,Tte_TRINITY_DN18352_c0_g1_i1,Tbi_TRINITY_DN46236_c0_g1_i1
RBBH-18511,Tte_TRINITY_DN29961_c22_g1_i1,Tbi_TRINITY_DN50107_c0_g1_i1
RBBH-18512,Tte_TRINITY_DN29067_c9_g7_i1,Tbi_TRINITY_DN57810_c3_g1_i1
RBBH-18513,Tte_TRINITY_DN23005_c0_g2_i1,Tbi_TRINITY_DN47870_c0_g2_i1
RBBH-18514,Tte_TRINITY_DN16302_c0_g1_i1,Tbi_TRINITY_DN66469_c0_g1_i1
RBBH-18515,Tte_TRINITY_DN29660_c12_g1_i1,Tbi_TRINITY_DN72115_c0_g1_i1
RBBH-18516,Tte_TRINITY_DN9937_c0_g2_i1,Tbi_TRINITY_DN60985_c0_g1_i1
RBBH-18517,Tte_TRINITY_DN27628_c2_g1_i1,Tbi_TRINITY_DN66532_c3_g1_i1
RBBH-18518,Tte_TRINITY_DN67831_c0_g1_i1,Tbi_TRINITY_DN17483_c0_g1_i1
RBBH-18519,Tte_TRINITY_DN4575_c0_g2_i1,Tbi_TRINITY_DN44441_c0_g1_i1
RBBH-1852,Tte_TRINITY_DN55822_c0_g1_i1,Tbi_TRINITY_DN66897_c0_g1_i1
RBBH-18520,Tte_TRINITY_DN21320_c0_g5_i1,Tbi_TRINITY_DN72015_c2_g1_i1
RBBH-18521,Tte_TRINITY_DN23307_c0_g3_i1,Tbi_TRINITY_DN51736_c0_g2_i1
RBBH-18522,Tte_TRINITY_DN317_c0_g2_i1,Tbi_TRINITY_DN66098_c0_g1_i1
RBBH-18523,Tte_TRINITY_DN18418_c0_g1_i1,Tbi_TRINITY_DN43642_c0_g2_i1
RBBH-18524,Tte_TRINITY_DN30430_c0_g1_i1,Tbi_TRINITY_DN57809_c0_g1_i1
RBBH-18525,Tte_TRINITY_DN2656_c0_g1_i1,Tbi_TRINITY_DN39708_c0_g3_i1
RBBH-18526,Tte_TRINITY_DN49626_c0_g1_i1,Tbi_TRINITY_DN60019_c0_g1_i1
RBBH-18527,Tte_TRINITY_DN73820_c0_g1_i1,Tbi_TRINITY_DN51834_c0_g1_i1
RBBH-18528,Tte_TRINITY_DN63367_c0_g1_i1,Tbi_TRINITY_DN36456_c0_g1_i1
RBBH-18529,Tte_TRINITY_DN4752_c0_g1_i1,Tbi_TRINITY_DN31516_c0_g1_i1
RBBH-1853,Tte_TRINITY_DN16504_c0_g1_i1,Tbi_TRINITY_DN23388_c0_g1_i1
RBBH-18530,Tte_TRINITY_DN48833_c0_g1_i1,Tbi_TRINITY_DN42373_c0_g1_i1
RBBH-18531,Tte_TRINITY_DN9155_c0_g1_i1,Tbi_TRINITY_DN49493_c0_g1_i1
RBBH-18532,Tte_TRINITY_DN24130_c0_g1_i1,Tbi_TRINITY_DN50757_c0_g1_i1
RBBH-18533,Tte_TRINITY_DN19160_c0_g1_i1,Tbi_TRINITY_DN70765_c6_g2_i9
RBBH-18534,Tte_TRINITY_DN16277_c0_g2_i1,Tbi_TRINITY_DN37452_c0_g1_i1
RBBH-18535,Tte_TRINITY_DN29411_c1_g4_i1,Tbi_TRINITY_DN47117_c0_g1_i1
RBBH-18536,Tte_TRINITY_DN39704_c0_g1_i1,Tbi_TRINITY_DN70185_c5_g1_i1
RBBH-18537,Tte_TRINITY_DN29200_c2_g1_i2,Tbi_TRINITY_DN67673_c1_g1_i1
RBBH-18538,Tte_TRINITY_DN40029_c0_g1_i1,Tbi_TRINITY_DN19984_c0_g1_i1
RBBH-18539,Tte_TRINITY_DN24770_c1_g1_i2,Tbi_TRINITY_DN40545_c0_g1_i1
RBBH-1854,Tte_TRINITY_DN20206_c0_g1_i5,Tbi_TRINITY_DN69505_c0_g1_i1
RBBH-18540,Tte_TRINITY_DN29355_c15_g5_i1,Tbi_TRINITY_DN36032_c0_g1_i1
RBBH-18542,Tte_TRINITY_DN25176_c0_g1_i1,Tbi_TRINITY_DN25190_c0_g1_i1
RBBH-18543,Tte_TRINITY_DN29757_c2_g1_i1,Tbi_TRINITY_DN71313_c1_g1_i1
RBBH-18544,Tte_TRINITY_DN51363_c0_g1_i1,Tbi_TRINITY_DN94341_c0_g1_i1
RBBH-18545,Tte_TRINITY_DN15660_c0_g1_i1,Tbi_TRINITY_DN66715_c0_g1_i1
RBBH-18546,Tte_TRINITY_DN22601_c1_g1_i1,Tbi_TRINITY_DN55540_c0_g1_i1
RBBH-18547,Tte_TRINITY_DN23037_c0_g1_i1,Tbi_TRINITY_DN107793_c0_g1_i1
RBBH-18548,Tte_TRINITY_DN21078_c0_g2_i1,Tbi_TRINITY_DN43655_c1_g1_i1
RBBH-18549,Tte_TRINITY_DN27655_c0_g1_i1,Tbi_TRINITY_DN69622_c0_g2_i2
RBBH-1855,Tte_TRINITY_DN22275_c0_g1_i1,Tbi_TRINITY_DN51552_c0_g1_i1
RBBH-18550,Tte_TRINITY_DN29501_c11_g2_i1,Tbi_TRINITY_DN70185_c6_g1_i2
RBBH-18552,Tte_TRINITY_DN29474_c1_g2_i1,Tbi_TRINITY_DN66357_c6_g2_i1
RBBH-18554,Tte_TRINITY_DN7345_c0_g2_i1,Tbi_TRINITY_DN61475_c0_g1_i1
RBBH-18555,Tte_TRINITY_DN68438_c0_g1_i1,Tbi_TRINITY_DN108641_c0_g1_i1
RBBH-18556,Tte_TRINITY_DN43931_c0_g1_i1,Tbi_TRINITY_DN70752_c0_g2_i1
RBBH-18557,Tte_TRINITY_DN29529_c6_g2_i1,Tbi_TRINITY_DN69686_c17_g1_i1
RBBH-18559,Tte_TRINITY_DN29977_c2_g2_i4,Tbi_TRINITY_DN71612_c3_g14_i1
RBBH-1856,Tte_TRINITY_DN25439_c0_g1_i1,Tbi_TRINITY_DN60940_c0_g1_i1
RBBH-18560,Tte_TRINITY_DN6561_c0_g1_i1,Tbi_TRINITY_DN58152_c0_g1_i1
RBBH-18561,Tte_TRINITY_DN59210_c0_g1_i1,Tbi_TRINITY_DN69633_c9_g2_i2
RBBH-18562,Tte_TRINITY_DN28178_c0_g1_i1,Tbi_TRINITY_DN63623_c0_g3_i1
RBBH-18563,Tte_TRINITY_DN25311_c0_g1_i1,Tbi_TRINITY_DN63446_c1_g1_i1
RBBH-18564,Tte_TRINITY_DN23255_c5_g1_i1,Tbi_TRINITY_DN86178_c1_g1_i1
RBBH-18565,Tte_TRINITY_DN26858_c0_g1_i1,Tbi_TRINITY_DN67747_c4_g3_i4
RBBH-18566,Tte_TRINITY_DN30857_c0_g1_i1,Tbi_TRINITY_DN3919_c0_g1_i1
RBBH-18567,Tte_TRINITY_DN23173_c0_g1_i1,Tbi_TRINITY_DN45604_c0_g1_i1
RBBH-18568,Tte_TRINITY_DN2661_c0_g1_i1,Tbi_TRINITY_DN66998_c0_g2_i1
RBBH-18569,Tte_TRINITY_DN28447_c1_g1_i1,Tbi_TRINITY_DN64753_c0_g1_i1
RBBH-1857,Tte_TRINITY_DN29067_c3_g2_i1,Tbi_TRINITY_DN71755_c3_g8_i1
RBBH-18570,Tte_TRINITY_DN19490_c0_g1_i1,Tbi_TRINITY_DN56485_c0_g1_i1
RBBH-18571,Tte_TRINITY_DN27984_c0_g1_i1,Tbi_TRINITY_DN68995_c0_g1_i1
RBBH-18572,Tte_TRINITY_DN29760_c5_g1_i1,Tbi_TRINITY_DN71140_c3_g2_i1
RBBH-18573,Tte_TRINITY_DN31089_c0_g1_i1,Tbi_TRINITY_DN4823_c0_g1_i1
RBBH-18574,Tte_TRINITY_DN47327_c0_g1_i1,Tbi_TRINITY_DN51419_c0_g1_i1
RBBH-18575,Tte_TRINITY_DN17005_c0_g2_i1,Tbi_TRINITY_DN35939_c0_g4_i1
RBBH-18577,Tte_TRINITY_DN13090_c0_g2_i1,Tbi_TRINITY_DN42582_c1_g1_i1
RBBH-18578,Tte_TRINITY_DN57984_c0_g1_i1,Tbi_TRINITY_DN56753_c0_g1_i1
RBBH-1858,Tte_TRINITY_DN25775_c1_g2_i1,Tbi_TRINITY_DN60056_c0_g1_i1
RBBH-18580,Tte_TRINITY_DN25562_c0_g1_i1,Tbi_TRINITY_DN69777_c1_g5_i1
RBBH-18581,Tte_TRINITY_DN57893_c0_g1_i1,Tbi_TRINITY_DN13667_c0_g2_i1
RBBH-18582,Tte_TRINITY_DN29576_c16_g1_i1,Tbi_TRINITY_DN37918_c0_g1_i1
RBBH-18583,Tte_TRINITY_DN29430_c0_g1_i1,Tbi_TRINITY_DN32735_c0_g1_i1
RBBH-18584,Tte_TRINITY_DN22295_c0_g1_i1,Tbi_TRINITY_DN64106_c2_g3_i2
RBBH-18586,Tte_TRINITY_DN29403_c0_g1_i3,Tbi_TRINITY_DN69958_c0_g1_i3
RBBH-18587,Tte_TRINITY_DN59119_c0_g1_i1,Tbi_TRINITY_DN65130_c0_g1_i1
RBBH-18588,Tte_TRINITY_DN29473_c7_g9_i1,Tbi_TRINITY_DN71504_c6_g9_i1
RBBH-18589,Tte_TRINITY_DN29064_c2_g2_i1,Tbi_TRINITY_DN71388_c0_g2_i1
RBBH-1859,Tte_TRINITY_DN25656_c1_g2_i1,Tbi_TRINITY_DN79562_c0_g1_i1
RBBH-18590,Tte_TRINITY_DN25970_c0_g2_i1,Tbi_TRINITY_DN71002_c4_g2_i1
RBBH-18591,Tte_TRINITY_DN54183_c0_g1_i1,Tbi_TRINITY_DN68076_c3_g2_i1
RBBH-18592,Tte_TRINITY_DN64579_c0_g1_i1,Tbi_TRINITY_DN6086_c0_g1_i1
RBBH-18593,Tte_TRINITY_DN22204_c0_g1_i2,Tbi_TRINITY_DN71750_c1_g2_i3
RBBH-18594,Tte_TRINITY_DN43589_c0_g1_i1,Tbi_TRINITY_DN72279_c2_g1_i1
RBBH-18595,Tte_TRINITY_DN50280_c0_g1_i1,Tbi_TRINITY_DN94507_c0_g1_i1
RBBH-18596,Tte_TRINITY_DN27081_c0_g1_i1,Tbi_TRINITY_DN66699_c0_g1_i1
RBBH-18597,Tte_TRINITY_DN56890_c0_g1_i1,Tbi_TRINITY_DN67452_c0_g1_i1
RBBH-18598,Tte_TRINITY_DN28998_c8_g5_i2,Tbi_TRINITY_DN70438_c13_g1_i1
RBBH-18599,Tte_TRINITY_DN63810_c0_g1_i1,Tbi_TRINITY_DN60026_c0_g1_i1
RBBH-186,Tte_TRINITY_DN19673_c0_g1_i1,Tbi_TRINITY_DN58080_c0_g1_i1
RBBH-1860,Tte_TRINITY_DN13199_c0_g1_i1,Tbi_TRINITY_DN6297_c0_g1_i1
RBBH-18600,Tte_TRINITY_DN27920_c0_g3_i2,Tbi_TRINITY_DN64595_c1_g2_i1
RBBH-18601,Tte_TRINITY_DN65394_c0_g1_i1,Tbi_TRINITY_DN49418_c0_g1_i1
RBBH-18602,Tte_TRINITY_DN47724_c0_g1_i1,Tbi_TRINITY_DN34628_c0_g1_i1
RBBH-18603,Tte_TRINITY_DN2884_c0_g2_i1,Tbi_TRINITY_DN69647_c9_g1_i1
RBBH-18604,Tte_TRINITY_DN6975_c0_g2_i1,Tbi_TRINITY_DN50024_c0_g1_i1
RBBH-18605,Tte_TRINITY_DN7397_c0_g2_i1,Tbi_TRINITY_DN34959_c0_g1_i1
RBBH-18606,Tte_TRINITY_DN44624_c0_g1_i1,Tbi_TRINITY_DN71870_c8_g1_i1
RBBH-18607,Tte_TRINITY_DN11074_c0_g1_i1,Tbi_TRINITY_DN54788_c0_g2_i1
RBBH-18608,Tte_TRINITY_DN28628_c3_g2_i1,Tbi_TRINITY_DN64840_c1_g1_i1
RBBH-18609,Tte_TRINITY_DN38755_c0_g1_i1,Tbi_TRINITY_DN64599_c0_g1_i1
RBBH-1861,Tte_TRINITY_DN24199_c0_g3_i4,Tbi_TRINITY_DN70785_c1_g1_i1
RBBH-18610,Tte_TRINITY_DN12418_c0_g2_i1,Tbi_TRINITY_DN68467_c0_g1_i1
RBBH-18611,Tte_TRINITY_DN79731_c0_g1_i1,Tbi_TRINITY_DN77910_c0_g1_i1
RBBH-18612,Tte_TRINITY_DN21683_c0_g1_i1,Tbi_TRINITY_DN62815_c0_g1_i2
RBBH-18613,Tte_TRINITY_DN79600_c0_g1_i1,Tbi_TRINITY_DN25510_c0_g1_i1
RBBH-18614,Tte_TRINITY_DN18860_c0_g1_i1,Tbi_TRINITY_DN56129_c0_g1_i1
RBBH-18615,Tte_TRINITY_DN4028_c0_g2_i1,Tbi_TRINITY_DN36058_c0_g1_i1
RBBH-18616,Tte_TRINITY_DN1795_c0_g1_i1,Tbi_TRINITY_DN71688_c0_g2_i1
RBBH-18617,Tte_TRINITY_DN8146_c0_g1_i1,Tbi_TRINITY_DN69198_c0_g1_i2
RBBH-18618,Tte_TRINITY_DN73429_c0_g1_i1,Tbi_TRINITY_DN72323_c10_g1_i2
RBBH-18619,Tte_TRINITY_DN36451_c0_g1_i1,Tbi_TRINITY_DN63138_c1_g1_i1
RBBH-1862,Tte_TRINITY_DN60280_c0_g1_i1,Tbi_TRINITY_DN40877_c0_g1_i1
RBBH-18620,Tte_TRINITY_DN30125_c0_g1_i1,Tbi_TRINITY_DN64262_c0_g1_i1
RBBH-18621,Tte_TRINITY_DN75390_c0_g1_i1,Tbi_TRINITY_DN53741_c0_g1_i1
RBBH-18622,Tte_TRINITY_DN29839_c1_g1_i1,Tbi_TRINITY_DN65468_c0_g1_i1
RBBH-18623,Tte_TRINITY_DN9402_c0_g2_i1,Tbi_TRINITY_DN61823_c0_g1_i1
RBBH-18624,Tte_TRINITY_DN28643_c0_g3_i3,Tbi_TRINITY_DN68978_c0_g2_i2
RBBH-18625,Tte_TRINITY_DN17993_c0_g1_i1,Tbi_TRINITY_DN49044_c2_g1_i1
RBBH-18626,Tte_TRINITY_DN78906_c0_g1_i1,Tbi_TRINITY_DN66940_c2_g2_i1
RBBH-18627,Tte_TRINITY_DN10999_c0_g1_i1,Tbi_TRINITY_DN66509_c0_g1_i1
RBBH-18628,Tte_TRINITY_DN15648_c0_g1_i1,Tbi_TRINITY_DN68242_c1_g1_i1
RBBH-18629,Tte_TRINITY_DN29054_c7_g1_i1,Tbi_TRINITY_DN70589_c4_g1_i1
RBBH-1863,Tte_TRINITY_DN73248_c0_g1_i1,Tbi_TRINITY_DN30945_c0_g1_i1
RBBH-18630,Tte_TRINITY_DN19867_c0_g1_i1,Tbi_TRINITY_DN67448_c0_g1_i3
RBBH-18632,Tte_TRINITY_DN16702_c0_g1_i1,Tbi_TRINITY_DN53515_c0_g1_i2
RBBH-18633,Tte_TRINITY_DN24547_c0_g3_i1,Tbi_TRINITY_DN69553_c0_g1_i4
RBBH-18634,Tte_TRINITY_DN48010_c0_g1_i1,Tbi_TRINITY_DN68050_c0_g1_i1
RBBH-18636,Tte_TRINITY_DN4404_c0_g1_i1,Tbi_TRINITY_DN65850_c0_g1_i3
RBBH-18637,Tte_TRINITY_DN27916_c0_g1_i1,Tbi_TRINITY_DN46068_c0_g1_i1
RBBH-18638,Tte_TRINITY_DN47406_c0_g1_i1,Tbi_TRINITY_DN86095_c0_g1_i1
RBBH-18639,Tte_TRINITY_DN64991_c0_g1_i1,Tbi_TRINITY_DN44169_c0_g1_i1
RBBH-1864,Tte_TRINITY_DN3279_c0_g1_i1,Tbi_TRINITY_DN62245_c1_g2_i1
RBBH-18640,Tte_TRINITY_DN30009_c0_g1_i1,Tbi_TRINITY_DN67103_c0_g1_i1
RBBH-18641,Tte_TRINITY_DN31618_c0_g1_i1,Tbi_TRINITY_DN106565_c0_g1_i1
RBBH-18642,Tte_TRINITY_DN8487_c0_g1_i1,Tbi_TRINITY_DN8170_c0_g1_i1
RBBH-18643,Tte_TRINITY_DN47368_c0_g1_i1,Tbi_TRINITY_DN68428_c0_g1_i1
RBBH-18644,Tte_TRINITY_DN19722_c0_g1_i1,Tbi_TRINITY_DN61980_c1_g1_i1
RBBH-18645,Tte_TRINITY_DN2696_c0_g2_i1,Tbi_TRINITY_DN63144_c0_g1_i1
RBBH-18646,Tte_TRINITY_DN25705_c0_g1_i1,Tbi_TRINITY_DN66978_c0_g1_i1
RBBH-18647,Tte_TRINITY_DN42155_c0_g1_i1,Tbi_TRINITY_DN46522_c0_g1_i1
RBBH-18648,Tte_TRINITY_DN79256_c0_g1_i1,Tbi_TRINITY_DN89748_c0_g1_i1
RBBH-18649,Tte_TRINITY_DN29265_c7_g10_i1,Tbi_TRINITY_DN66815_c0_g8_i1
RBBH-18650,Tte_TRINITY_DN29362_c6_g1_i1,Tbi_TRINITY_DN72387_c0_g2_i1
RBBH-18652,Tte_TRINITY_DN7423_c0_g1_i1,Tbi_TRINITY_DN93624_c0_g1_i1
RBBH-18653,Tte_TRINITY_DN77818_c0_g1_i1,Tbi_TRINITY_DN26061_c0_g1_i1
RBBH-18654,Tte_TRINITY_DN72345_c0_g1_i1,Tbi_TRINITY_DN41630_c0_g1_i1
RBBH-18656,Tte_TRINITY_DN22724_c0_g2_i1,Tbi_TRINITY_DN68897_c0_g1_i1
RBBH-18657,Tte_TRINITY_DN73706_c0_g1_i1,Tbi_TRINITY_DN62031_c0_g1_i1
RBBH-18658,Tte_TRINITY_DN29480_c5_g10_i1,Tbi_TRINITY_DN68851_c5_g11_i2
RBBH-18659,Tte_TRINITY_DN14995_c0_g1_i1,Tbi_TRINITY_DN54727_c0_g1_i1
RBBH-1866,Tte_TRINITY_DN9579_c0_g1_i1,Tbi_TRINITY_DN62594_c0_g1_i1
RBBH-18660,Tte_TRINITY_DN27154_c0_g1_i1,Tbi_TRINITY_DN71776_c13_g1_i1
RBBH-18661,Tte_TRINITY_DN2837_c0_g1_i1,Tbi_TRINITY_DN47239_c0_g2_i1
RBBH-18662,Tte_TRINITY_DN74624_c0_g1_i1,Tbi_TRINITY_DN55981_c0_g1_i1
RBBH-18663,Tte_TRINITY_DN74124_c0_g1_i1,Tbi_TRINITY_DN33839_c0_g1_i1
RBBH-18664,Tte_TRINITY_DN27056_c1_g2_i1,Tbi_TRINITY_DN64928_c0_g2_i1
RBBH-18665,Tte_TRINITY_DN39162_c0_g1_i1,Tbi_TRINITY_DN66458_c0_g1_i1
RBBH-18666,Tte_TRINITY_DN65482_c0_g1_i1,Tbi_TRINITY_DN50666_c0_g2_i1
RBBH-18667,Tte_TRINITY_DN28497_c0_g1_i1,Tbi_TRINITY_DN41773_c0_g1_i1
RBBH-18668,Tte_TRINITY_DN53514_c0_g1_i1,Tbi_TRINITY_DN67452_c6_g1_i1
RBBH-18669,Tte_TRINITY_DN8950_c0_g2_i1,Tbi_TRINITY_DN66463_c0_g1_i1
RBBH-1867,Tte_TRINITY_DN10085_c0_g1_i1,Tbi_TRINITY_DN51269_c0_g1_i1
RBBH-18670,Tte_TRINITY_DN60256_c0_g1_i1,Tbi_TRINITY_DN28940_c0_g1_i2
RBBH-18671,Tte_TRINITY_DN3236_c0_g2_i1,Tbi_TRINITY_DN61418_c0_g1_i1
RBBH-18673,Tte_TRINITY_DN16689_c0_g1_i1,Tbi_TRINITY_DN53673_c0_g1_i1
RBBH-18674,Tte_TRINITY_DN65936_c0_g1_i1,Tbi_TRINITY_DN93905_c0_g1_i1
RBBH-18676,Tte_TRINITY_DN34771_c0_g1_i1,Tbi_TRINITY_DN69328_c0_g7_i1
RBBH-18677,Tte_TRINITY_DN25733_c0_g1_i1,Tbi_TRINITY_DN67013_c0_g2_i1
RBBH-18678,Tte_TRINITY_DN29425_c1_g1_i3,Tbi_TRINITY_DN71831_c0_g7_i5
RBBH-18679,Tte_TRINITY_DN77279_c0_g1_i1,Tbi_TRINITY_DN69337_c0_g1_i1
RBBH-18680,Tte_TRINITY_DN49306_c0_g1_i1,Tbi_TRINITY_DN788_c0_g1_i1
RBBH-18681,Tte_TRINITY_DN28672_c1_g2_i1,Tbi_TRINITY_DN72005_c6_g1_i2
RBBH-18682,Tte_TRINITY_DN26190_c1_g1_i1,Tbi_TRINITY_DN71915_c7_g1_i1
RBBH-18683,Tte_TRINITY_DN72829_c0_g1_i1,Tbi_TRINITY_DN6306_c0_g1_i1
RBBH-18684,Tte_TRINITY_DN17844_c0_g2_i2,Tbi_TRINITY_DN58334_c0_g1_i1
RBBH-18686,Tte_TRINITY_DN24709_c0_g1_i2,Tbi_TRINITY_DN69029_c0_g5_i2
RBBH-18687,Tte_TRINITY_DN28946_c0_g3_i5,Tbi_TRINITY_DN70025_c0_g1_i4
RBBH-18689,Tte_TRINITY_DN63441_c0_g1_i1,Tbi_TRINITY_DN28291_c0_g1_i1
RBBH-1869,Tte_TRINITY_DN49083_c0_g1_i1,Tbi_TRINITY_DN87190_c0_g1_i1
RBBH-18690,Tte_TRINITY_DN58456_c0_g1_i1,Tbi_TRINITY_DN46774_c0_g1_i1
RBBH-18691,Tte_TRINITY_DN3774_c0_g1_i1,Tbi_TRINITY_DN16637_c0_g1_i1
RBBH-18692,Tte_TRINITY_DN29148_c6_g1_i1,Tbi_TRINITY_DN67653_c4_g1_i2
RBBH-18693,Tte_TRINITY_DN59473_c0_g1_i1,Tbi_TRINITY_DN31552_c0_g1_i1
RBBH-18694,Tte_TRINITY_DN73617_c0_g1_i1,Tbi_TRINITY_DN33643_c0_g1_i1
RBBH-18695,Tte_TRINITY_DN25815_c0_g1_i1,Tbi_TRINITY_DN62748_c0_g1_i4
