Match_col,Tsi,Tcm
RBBH-16785,Tsi_TRINITY_DN31450_c0_g1_i1,Tcm_TRINITY_DN100415_c0_g1_i1
RBBH-16786,Tsi_TRINITY_DN31757_c0_g1_i2,Tcm_TRINITY_DN106684_c1_g1_i13
RBBH-16787,Tsi_TRINITY_DN10939_c0_g2_i1,Tcm_TRINITY_DN96542_c0_g1_i2
RBBH-16788,Tsi_TRINITY_DN31628_c9_g2_i1,Tcm_TRINITY_DN100038_c1_g1_i1
RBBH-16789,Tsi_TRINITY_DN22627_c0_g1_i1,Tcm_TRINITY_DN103892_c0_g1_i1
RBBH-1679,Tsi_TRINITY_DN32044_c9_g8_i1,Tcm_TRINITY_DN97969_c0_g2_i1
RBBH-16790,Tsi_TRINITY_DN68520_c0_g1_i1,Tcm_TRINITY_DN99982_c0_g1_i2
RBBH-16791,Tsi_TRINITY_DN61818_c0_g2_i1,Tcm_TRINITY_DN106470_c2_g1_i1
RBBH-16792,Tsi_TRINITY_DN30577_c1_g2_i1,Tcm_TRINITY_DN100431_c3_g1_i2
RBBH-16793,Tsi_TRINITY_DN30180_c0_g1_i1,Tcm_TRINITY_DN104335_c0_g1_i1
RBBH-16794,Tsi_TRINITY_DN47011_c0_g1_i1,Tcm_TRINITY_DN97924_c1_g8_i1
RBBH-16795,Tsi_TRINITY_DN652_c0_g1_i1,Tcm_TRINITY_DN98797_c0_g1_i1
RBBH-16796,Tsi_TRINITY_DN11261_c0_g1_i1,Tcm_TRINITY_DN98973_c2_g1_i1
RBBH-16797,Tsi_TRINITY_DN59597_c0_g1_i1,Tcm_TRINITY_DN94769_c0_g1_i1
RBBH-16798,Tsi_TRINITY_DN36075_c0_g1_i1,Tcm_TRINITY_DN102784_c5_g3_i1
RBBH-168,Tsi_TRINITY_DN28293_c0_g1_i1,Tcm_TRINITY_DN98893_c7_g1_i2
RBBH-1680,Tsi_TRINITY_DN59587_c0_g1_i1,Tcm_TRINITY_DN92783_c0_g2_i1
RBBH-16800,Tsi_TRINITY_DN7023_c0_g1_i1,Tcm_TRINITY_DN106096_c1_g1_i1
RBBH-16801,Tsi_TRINITY_DN20914_c0_g1_i2,Tcm_TRINITY_DN93368_c0_g1_i1
RBBH-16802,Tsi_TRINITY_DN27483_c1_g1_i1,Tcm_TRINITY_DN96339_c0_g3_i3
RBBH-16803,Tsi_TRINITY_DN30101_c0_g2_i1,Tcm_TRINITY_DN99457_c0_g1_i7
RBBH-16804,Tsi_TRINITY_DN21797_c0_g1_i1,Tcm_TRINITY_DN76874_c2_g1_i1
RBBH-16805,Tsi_TRINITY_DN30343_c0_g1_i1,Tcm_TRINITY_DN104357_c1_g2_i2
RBBH-16806,Tsi_TRINITY_DN39623_c0_g1_i1,Tcm_TRINITY_DN86296_c0_g1_i1
RBBH-16807,Tsi_TRINITY_DN69614_c0_g1_i1,Tcm_TRINITY_DN95349_c1_g1_i1
RBBH-16808,Tsi_TRINITY_DN43038_c0_g1_i1,Tcm_TRINITY_DN99749_c0_g1_i1
RBBH-16809,Tsi_TRINITY_DN26133_c0_g1_i1,Tcm_TRINITY_DN89334_c1_g1_i1
RBBH-1681,Tsi_TRINITY_DN58373_c0_g1_i1,Tcm_TRINITY_DN39948_c0_g2_i1
RBBH-16810,Tsi_TRINITY_DN43863_c0_g1_i1,Tcm_TRINITY_DN107375_c0_g1_i1
RBBH-16811,Tsi_TRINITY_DN65104_c0_g1_i1,Tcm_TRINITY_DN87102_c0_g1_i1
RBBH-16812,Tsi_TRINITY_DN31079_c0_g1_i1,Tcm_TRINITY_DN93399_c1_g1_i2
RBBH-16813,Tsi_TRINITY_DN70314_c0_g1_i1,Tcm_TRINITY_DN128121_c0_g1_i1
RBBH-16814,Tsi_TRINITY_DN8087_c0_g1_i1,Tcm_TRINITY_DN102977_c6_g2_i5
RBBH-16815,Tsi_TRINITY_DN22694_c0_g1_i1,Tcm_TRINITY_DN107084_c4_g2_i7
RBBH-16816,Tsi_TRINITY_DN4566_c0_g1_i1,Tcm_TRINITY_DN85628_c0_g1_i1
RBBH-16818,Tsi_TRINITY_DN66783_c0_g1_i1,Tcm_TRINITY_DN105004_c1_g2_i1
RBBH-16819,Tsi_TRINITY_DN22452_c2_g1_i1,Tcm_TRINITY_DN94668_c0_g3_i4
RBBH-1682,Tsi_TRINITY_DN19439_c0_g1_i1,Tcm_TRINITY_DN95386_c0_g1_i2
RBBH-16820,Tsi_TRINITY_DN32030_c1_g1_i1,Tcm_TRINITY_DN107179_c1_g5_i3
RBBH-16821,Tsi_TRINITY_DN8553_c0_g1_i1,Tcm_TRINITY_DN96878_c0_g1_i1
RBBH-16822,Tsi_TRINITY_DN29894_c0_g1_i1,Tcm_TRINITY_DN107454_c0_g1_i8
RBBH-16823,Tsi_TRINITY_DN42457_c0_g1_i1,Tcm_TRINITY_DN80474_c0_g1_i1
RBBH-16824,Tsi_TRINITY_DN31753_c9_g12_i1,Tcm_TRINITY_DN106820_c6_g13_i1
RBBH-16825,Tsi_TRINITY_DN25473_c0_g1_i1,Tcm_TRINITY_DN104027_c0_g1_i2
RBBH-16826,Tsi_TRINITY_DN21118_c0_g1_i1,Tcm_TRINITY_DN100688_c0_g1_i1
RBBH-16827,Tsi_TRINITY_DN29377_c0_g1_i5,Tcm_TRINITY_DN102069_c0_g4_i2
RBBH-16829,Tsi_TRINITY_DN16471_c0_g1_i1,Tcm_TRINITY_DN101754_c0_g1_i3
RBBH-16830,Tsi_TRINITY_DN57219_c0_g1_i1,Tcm_TRINITY_DN70070_c0_g1_i1
RBBH-16831,Tsi_TRINITY_DN63382_c0_g1_i1,Tcm_TRINITY_DN39962_c0_g1_i1
RBBH-16832,Tsi_TRINITY_DN13308_c0_g1_i1,Tcm_TRINITY_DN99665_c1_g1_i2
RBBH-16833,Tsi_TRINITY_DN53920_c0_g1_i1,Tcm_TRINITY_DN102889_c0_g1_i1
RBBH-16834,Tsi_TRINITY_DN53955_c0_g1_i1,Tcm_TRINITY_DN106799_c7_g1_i2
RBBH-16835,Tsi_TRINITY_DN52663_c0_g1_i1,Tcm_TRINITY_DN96948_c0_g2_i1
RBBH-16836,Tsi_TRINITY_DN31396_c3_g1_i2,Tcm_TRINITY_DN67359_c0_g1_i1
RBBH-16837,Tsi_TRINITY_DN15556_c0_g2_i2,Tcm_TRINITY_DN102048_c3_g1_i1
RBBH-16838,Tsi_TRINITY_DN37693_c0_g1_i1,Tcm_TRINITY_DN70300_c0_g1_i1
RBBH-16839,Tsi_TRINITY_DN3590_c0_g1_i1,Tcm_TRINITY_DN77928_c0_g1_i1
RBBH-16840,Tsi_TRINITY_DN31957_c6_g8_i1,Tcm_TRINITY_DN98124_c0_g1_i1
RBBH-16841,Tsi_TRINITY_DN26552_c0_g2_i1,Tcm_TRINITY_DN77482_c0_g1_i1
RBBH-16842,Tsi_TRINITY_DN46611_c0_g1_i1,Tcm_TRINITY_DN90363_c0_g1_i1
RBBH-16843,Tsi_TRINITY_DN61014_c0_g1_i1,Tcm_TRINITY_DN89117_c0_g1_i1
RBBH-16844,Tsi_TRINITY_DN46710_c0_g1_i1,Tcm_TRINITY_DN98952_c3_g1_i1
RBBH-16845,Tsi_TRINITY_DN3924_c0_g1_i1,Tcm_TRINITY_DN93200_c0_g1_i2
RBBH-16846,Tsi_TRINITY_DN6914_c0_g2_i1,Tcm_TRINITY_DN86453_c0_g1_i1
RBBH-16847,Tsi_TRINITY_DN12259_c0_g2_i1,Tcm_TRINITY_DN68940_c0_g1_i1
RBBH-16848,Tsi_TRINITY_DN20130_c0_g1_i1,Tcm_TRINITY_DN105109_c7_g1_i1
RBBH-16849,Tsi_TRINITY_DN3220_c0_g1_i1,Tcm_TRINITY_DN98180_c0_g1_i2
RBBH-1685,Tsi_TRINITY_DN30981_c0_g1_i1,Tcm_TRINITY_DN106864_c0_g1_i1
RBBH-16850,Tsi_TRINITY_DN46638_c0_g1_i1,Tcm_TRINITY_DN94401_c0_g1_i1
RBBH-16851,Tsi_TRINITY_DN31793_c0_g2_i1,Tcm_TRINITY_DN106494_c0_g1_i3
RBBH-16853,Tsi_TRINITY_DN21893_c3_g1_i1,Tcm_TRINITY_DN94297_c0_g1_i1
RBBH-16854,Tsi_TRINITY_DN1855_c0_g1_i1,Tcm_TRINITY_DN107220_c2_g1_i1
RBBH-16855,Tsi_TRINITY_DN25496_c0_g2_i1,Tcm_TRINITY_DN106592_c2_g1_i1
RBBH-16856,Tsi_TRINITY_DN29613_c0_g2_i1,Tcm_TRINITY_DN91064_c0_g1_i1
RBBH-16857,Tsi_TRINITY_DN16495_c0_g1_i1,Tcm_TRINITY_DN95571_c0_g3_i3
RBBH-16858,Tsi_TRINITY_DN29558_c1_g1_i1,Tcm_TRINITY_DN100879_c3_g1_i1
RBBH-16859,Tsi_TRINITY_DN1624_c0_g2_i1,Tcm_TRINITY_DN65612_c0_g1_i1
RBBH-1686,Tsi_TRINITY_DN31030_c1_g1_i5,Tcm_TRINITY_DN104157_c4_g1_i7
RBBH-16860,Tsi_TRINITY_DN2738_c0_g1_i1,Tcm_TRINITY_DN106194_c4_g1_i2
RBBH-16861,Tsi_TRINITY_DN42317_c0_g1_i1,Tcm_TRINITY_DN103028_c0_g1_i1
RBBH-16862,Tsi_TRINITY_DN31287_c1_g1_i1,Tcm_TRINITY_DN94610_c0_g1_i1
RBBH-16864,Tsi_TRINITY_DN27520_c0_g1_i2,Tcm_TRINITY_DN106827_c2_g1_i1
RBBH-16865,Tsi_TRINITY_DN32012_c3_g22_i1,Tcm_TRINITY_DN105751_c1_g3_i1
RBBH-16866,Tsi_TRINITY_DN31979_c1_g9_i1,Tcm_TRINITY_DN98603_c2_g1_i1
RBBH-16867,Tsi_TRINITY_DN12268_c0_g1_i1,Tcm_TRINITY_DN100292_c0_g1_i4
RBBH-16868,Tsi_TRINITY_DN52886_c0_g1_i1,Tcm_TRINITY_DN105660_c0_g1_i1
RBBH-16869,Tsi_TRINITY_DN16294_c0_g3_i1,Tcm_TRINITY_DN99501_c1_g5_i3
RBBH-1687,Tsi_TRINITY_DN23882_c0_g1_i1,Tcm_TRINITY_DN100668_c2_g1_i1
RBBH-16870,Tsi_TRINITY_DN72266_c0_g1_i1,Tcm_TRINITY_DN135074_c0_g1_i1
RBBH-16872,Tsi_TRINITY_DN31777_c0_g4_i2,Tcm_TRINITY_DN105044_c3_g10_i1
RBBH-16873,Tsi_TRINITY_DN2481_c0_g1_i1,Tcm_TRINITY_DN90329_c0_g1_i1
RBBH-16874,Tsi_TRINITY_DN32000_c0_g1_i1,Tcm_TRINITY_DN104170_c0_g1_i2
RBBH-16875,Tsi_TRINITY_DN10397_c0_g2_i1,Tcm_TRINITY_DN98991_c5_g1_i1
RBBH-16876,Tsi_TRINITY_DN28689_c0_g1_i1,Tcm_TRINITY_DN107345_c1_g1_i1
RBBH-16877,Tsi_TRINITY_DN27263_c0_g1_i1,Tcm_TRINITY_DN105692_c0_g3_i2
RBBH-16878,Tsi_TRINITY_DN32018_c1_g9_i1,Tcm_TRINITY_DN105639_c1_g8_i4
RBBH-16879,Tsi_TRINITY_DN33627_c0_g1_i1,Tcm_TRINITY_DN103156_c1_g1_i1
RBBH-1688,Tsi_TRINITY_DN45899_c0_g1_i1,Tcm_TRINITY_DN98976_c0_g1_i1
RBBH-16880,Tsi_TRINITY_DN46511_c0_g1_i1,Tcm_TRINITY_DN73177_c0_g1_i1
RBBH-16881,Tsi_TRINITY_DN48063_c0_g1_i1,Tcm_TRINITY_DN14505_c0_g1_i1
RBBH-16882,Tsi_TRINITY_DN30964_c10_g3_i1,Tcm_TRINITY_DN99299_c10_g1_i1
RBBH-16883,Tsi_TRINITY_DN4161_c0_g2_i1,Tcm_TRINITY_DN104263_c0_g1_i1
RBBH-16884,Tsi_TRINITY_DN26368_c0_g1_i1,Tcm_TRINITY_DN100245_c3_g1_i1
RBBH-16885,Tsi_TRINITY_DN55939_c0_g1_i1,Tcm_TRINITY_DN95723_c0_g1_i1
RBBH-16886,Tsi_TRINITY_DN12965_c0_g1_i1,Tcm_TRINITY_DN103607_c0_g1_i1
RBBH-16887,Tsi_TRINITY_DN14589_c0_g1_i1,Tcm_TRINITY_DN98053_c0_g1_i1
RBBH-16888,Tsi_TRINITY_DN27903_c1_g2_i3,Tcm_TRINITY_DN103627_c2_g1_i2
RBBH-16889,Tsi_TRINITY_DN39626_c0_g1_i1,Tcm_TRINITY_DN3364_c0_g1_i1
RBBH-1689,Tsi_TRINITY_DN50166_c0_g1_i1,Tcm_TRINITY_DN82175_c0_g1_i2
RBBH-16890,Tsi_TRINITY_DN68689_c0_g1_i1,Tcm_TRINITY_DN103337_c0_g1_i1
RBBH-16891,Tsi_TRINITY_DN31347_c1_g2_i1,Tcm_TRINITY_DN98793_c2_g1_i1
RBBH-16892,Tsi_TRINITY_DN32117_c0_g1_i3,Tcm_TRINITY_DN107687_c0_g3_i1
RBBH-16893,Tsi_TRINITY_DN31784_c9_g4_i1,Tcm_TRINITY_DN107571_c1_g1_i1
RBBH-16894,Tsi_TRINITY_DN37984_c0_g1_i1,Tcm_TRINITY_DN7148_c0_g1_i1
RBBH-16895,Tsi_TRINITY_DN25675_c0_g1_i1,Tcm_TRINITY_DN103045_c0_g1_i1
RBBH-16897,Tsi_TRINITY_DN21599_c0_g1_i1,Tcm_TRINITY_DN93329_c0_g1_i2
RBBH-16898,Tsi_TRINITY_DN12142_c0_g1_i1,Tcm_TRINITY_DN87921_c0_g1_i1
RBBH-16899,Tsi_TRINITY_DN29488_c0_g1_i1,Tcm_TRINITY_DN99759_c0_g1_i2
RBBH-169,Tsi_TRINITY_DN30359_c1_g1_i1,Tcm_TRINITY_DN103006_c0_g1_i1
RBBH-1690,Tsi_TRINITY_DN22385_c0_g1_i1,Tcm_TRINITY_DN105022_c0_g1_i2
RBBH-16900,Tsi_TRINITY_DN25411_c0_g1_i1,Tcm_TRINITY_DN102052_c1_g1_i2
RBBH-16901,Tsi_TRINITY_DN28861_c0_g1_i1,Tcm_TRINITY_DN102665_c0_g6_i2
RBBH-16902,Tsi_TRINITY_DN35846_c0_g1_i1,Tcm_TRINITY_DN96000_c0_g1_i1
RBBH-16903,Tsi_TRINITY_DN16388_c0_g1_i1,Tcm_TRINITY_DN105604_c4_g1_i1
RBBH-16904,Tsi_TRINITY_DN4318_c0_g1_i1,Tcm_TRINITY_DN85871_c0_g1_i1
RBBH-16905,Tsi_TRINITY_DN62640_c0_g1_i1,Tcm_TRINITY_DN102765_c0_g1_i1
RBBH-16906,Tsi_TRINITY_DN29271_c0_g1_i1,Tcm_TRINITY_DN85232_c1_g1_i1
RBBH-16907,Tsi_TRINITY_DN6541_c0_g1_i1,Tcm_TRINITY_DN88008_c0_g1_i1
RBBH-16908,Tsi_TRINITY_DN65111_c0_g1_i1,Tcm_TRINITY_DN106008_c0_g1_i2
RBBH-16909,Tsi_TRINITY_DN30092_c0_g1_i1,Tcm_TRINITY_DN96739_c1_g5_i1
RBBH-1691,Tsi_TRINITY_DN49768_c0_g1_i1,Tcm_TRINITY_DN91102_c0_g1_i1
RBBH-16910,Tsi_TRINITY_DN23159_c0_g1_i1,Tcm_TRINITY_DN48062_c0_g1_i1
RBBH-16911,Tsi_TRINITY_DN42522_c0_g1_i1,Tcm_TRINITY_DN83460_c0_g2_i1
RBBH-16912,Tsi_TRINITY_DN8000_c0_g1_i1,Tcm_TRINITY_DN2013_c0_g1_i1
RBBH-16914,Tsi_TRINITY_DN26747_c0_g4_i1,Tcm_TRINITY_DN82665_c0_g1_i3
RBBH-16915,Tsi_TRINITY_DN70920_c0_g1_i1,Tcm_TRINITY_DN89445_c0_g1_i1
RBBH-16916,Tsi_TRINITY_DN17325_c0_g2_i1,Tcm_TRINITY_DN102949_c0_g1_i1
RBBH-16918,Tsi_TRINITY_DN31545_c0_g2_i1,Tcm_TRINITY_DN104662_c1_g2_i4
RBBH-16919,Tsi_TRINITY_DN22863_c0_g1_i1,Tcm_TRINITY_DN96025_c1_g3_i3
RBBH-1692,Tsi_TRINITY_DN7079_c0_g1_i1,Tcm_TRINITY_DN78210_c0_g1_i1
RBBH-16920,Tsi_TRINITY_DN56021_c0_g1_i1,Tcm_TRINITY_DN96239_c4_g2_i1
RBBH-16921,Tsi_TRINITY_DN3168_c0_g1_i1,Tcm_TRINITY_DN92272_c0_g1_i2
RBBH-16922,Tsi_TRINITY_DN31570_c0_g3_i1,Tcm_TRINITY_DN107437_c6_g1_i2
RBBH-16923,Tsi_TRINITY_DN32027_c0_g8_i1,Tcm_TRINITY_DN107126_c1_g2_i1
RBBH-16924,Tsi_TRINITY_DN20702_c2_g1_i1,Tcm_TRINITY_DN99703_c0_g1_i1
RBBH-16925,Tsi_TRINITY_DN47725_c0_g1_i1,Tcm_TRINITY_DN99916_c0_g1_i1
RBBH-16926,Tsi_TRINITY_DN60997_c0_g1_i1,Tcm_TRINITY_DN67604_c0_g1_i1
RBBH-16927,Tsi_TRINITY_DN22595_c0_g1_i1,Tcm_TRINITY_DN83146_c0_g2_i1
RBBH-16928,Tsi_TRINITY_DN2681_c0_g2_i1,Tcm_TRINITY_DN96165_c0_g1_i1
RBBH-16929,Tsi_TRINITY_DN54637_c0_g1_i1,Tcm_TRINITY_DN90632_c0_g1_i1
RBBH-1693,Tsi_TRINITY_DN2706_c0_g2_i1,Tcm_TRINITY_DN87486_c0_g2_i1
RBBH-16930,Tsi_TRINITY_DN7977_c0_g2_i1,Tcm_TRINITY_DN83486_c0_g1_i3
RBBH-16931,Tsi_TRINITY_DN30533_c0_g1_i1,Tcm_TRINITY_DN103176_c5_g6_i2
RBBH-16932,Tsi_TRINITY_DN52599_c0_g1_i1,Tcm_TRINITY_DN97498_c0_g1_i1
RBBH-16933,Tsi_TRINITY_DN30644_c1_g1_i2,Tcm_TRINITY_DN95461_c0_g1_i6
RBBH-16934,Tsi_TRINITY_DN30549_c0_g1_i1,Tcm_TRINITY_DN107175_c3_g5_i1
RBBH-16935,Tsi_TRINITY_DN8798_c0_g1_i1,Tcm_TRINITY_DN88543_c0_g1_i1
RBBH-16936,Tsi_TRINITY_DN49519_c0_g1_i1,Tcm_TRINITY_DN99788_c5_g2_i2
RBBH-16937,Tsi_TRINITY_DN29512_c0_g1_i1,Tcm_TRINITY_DN100631_c2_g1_i3
RBBH-16938,Tsi_TRINITY_DN47808_c0_g1_i1,Tcm_TRINITY_DN92623_c0_g1_i1
RBBH-16939,Tsi_TRINITY_DN1301_c0_g1_i1,Tcm_TRINITY_DN104501_c2_g1_i2
RBBH-1694,Tsi_TRINITY_DN21259_c0_g1_i1,Tcm_TRINITY_DN94701_c0_g1_i2
RBBH-16940,Tsi_TRINITY_DN29857_c1_g1_i1,Tcm_TRINITY_DN84498_c0_g2_i1
RBBH-16941,Tsi_TRINITY_DN35649_c0_g1_i1,Tcm_TRINITY_DN95175_c0_g2_i2
RBBH-16942,Tsi_TRINITY_DN60403_c0_g1_i1,Tcm_TRINITY_DN90089_c0_g1_i1
RBBH-16943,Tsi_TRINITY_DN3024_c0_g1_i1,Tcm_TRINITY_DN89875_c0_g1_i2
RBBH-16944,Tsi_TRINITY_DN14464_c0_g1_i1,Tcm_TRINITY_DN97671_c0_g1_i2
RBBH-16945,Tsi_TRINITY_DN30813_c0_g1_i1,Tcm_TRINITY_DN76381_c0_g2_i2
RBBH-16946,Tsi_TRINITY_DN50344_c0_g1_i1,Tcm_TRINITY_DN75940_c0_g2_i1
RBBH-16948,Tsi_TRINITY_DN31585_c0_g1_i2,Tcm_TRINITY_DN107019_c0_g2_i5
RBBH-16949,Tsi_TRINITY_DN66969_c0_g1_i1,Tcm_TRINITY_DN105745_c0_g2_i1
RBBH-1695,Tsi_TRINITY_DN39253_c0_g1_i1,Tcm_TRINITY_DN94633_c0_g1_i1
RBBH-16950,Tsi_TRINITY_DN46379_c0_g1_i1,Tcm_TRINITY_DN89894_c0_g1_i1
RBBH-16951,Tsi_TRINITY_DN200_c0_g1_i1,Tcm_TRINITY_DN86422_c0_g1_i1
RBBH-16952,Tsi_TRINITY_DN23975_c0_g1_i1,Tcm_TRINITY_DN106181_c0_g1_i2
RBBH-16953,Tsi_TRINITY_DN52593_c0_g1_i1,Tcm_TRINITY_DN70570_c0_g1_i1
RBBH-16954,Tsi_TRINITY_DN24822_c0_g1_i2,Tcm_TRINITY_DN98061_c0_g1_i3
RBBH-16955,Tsi_TRINITY_DN63877_c0_g1_i1,Tcm_TRINITY_DN73996_c0_g1_i1
RBBH-16956,Tsi_TRINITY_DN13905_c0_g1_i1,Tcm_TRINITY_DN102721_c8_g4_i1
RBBH-16957,Tsi_TRINITY_DN28270_c0_g3_i1,Tcm_TRINITY_DN104083_c1_g2_i1
RBBH-16958,Tsi_TRINITY_DN28572_c0_g2_i1,Tcm_TRINITY_DN61565_c0_g1_i1
RBBH-1696,Tsi_TRINITY_DN31900_c0_g7_i1,Tcm_TRINITY_DN88936_c0_g1_i1
RBBH-16960,Tsi_TRINITY_DN12059_c0_g1_i1,Tcm_TRINITY_DN96457_c2_g1_i1
RBBH-16961,Tsi_TRINITY_DN2888_c0_g2_i1,Tcm_TRINITY_DN92566_c0_g2_i1
RBBH-16962,Tsi_TRINITY_DN3461_c0_g2_i1,Tcm_TRINITY_DN102223_c1_g1_i1
RBBH-16963,Tsi_TRINITY_DN24435_c0_g1_i1,Tcm_TRINITY_DN105481_c0_g1_i2
RBBH-16964,Tsi_TRINITY_DN14579_c0_g1_i1,Tcm_TRINITY_DN106576_c2_g1_i1
RBBH-16965,Tsi_TRINITY_DN21387_c0_g5_i1,Tcm_TRINITY_DN86954_c0_g1_i2
RBBH-16966,Tsi_TRINITY_DN67948_c0_g1_i1,Tcm_TRINITY_DN33082_c0_g1_i1
RBBH-16967,Tsi_TRINITY_DN30008_c0_g1_i1,Tcm_TRINITY_DN102574_c0_g8_i3
RBBH-16968,Tsi_TRINITY_DN58865_c0_g1_i1,Tcm_TRINITY_DN97695_c1_g1_i1
RBBH-16969,Tsi_TRINITY_DN31162_c0_g1_i5,Tcm_TRINITY_DN102625_c0_g1_i1
RBBH-1697,Tsi_TRINITY_DN31691_c2_g1_i1,Tcm_TRINITY_DN85206_c0_g1_i2
RBBH-16970,Tsi_TRINITY_DN29596_c0_g1_i1,Tcm_TRINITY_DN93123_c0_g1_i2
RBBH-16971,Tsi_TRINITY_DN25068_c0_g1_i1,Tcm_TRINITY_DN100205_c1_g1_i6
RBBH-16972,Tsi_TRINITY_DN29514_c1_g1_i1,Tcm_TRINITY_DN102612_c1_g3_i1
RBBH-16973,Tsi_TRINITY_DN13304_c0_g1_i1,Tcm_TRINITY_DN79718_c0_g1_i1
RBBH-16974,Tsi_TRINITY_DN29529_c0_g1_i2,Tcm_TRINITY_DN96754_c1_g3_i1
RBBH-16975,Tsi_TRINITY_DN10607_c0_g1_i1,Tcm_TRINITY_DN68736_c0_g1_i1
RBBH-16978,Tsi_TRINITY_DN55425_c0_g1_i1,Tcm_TRINITY_DN97779_c0_g1_i1
RBBH-16979,Tsi_TRINITY_DN25237_c0_g1_i1,Tcm_TRINITY_DN98085_c0_g1_i1
RBBH-16980,Tsi_TRINITY_DN54544_c0_g1_i1,Tcm_TRINITY_DN36718_c0_g1_i1
RBBH-16981,Tsi_TRINITY_DN28052_c0_g2_i1,Tcm_TRINITY_DN96195_c0_g1_i1
RBBH-16982,Tsi_TRINITY_DN30158_c0_g1_i1,Tcm_TRINITY_DN86081_c0_g1_i1
RBBH-16983,Tsi_TRINITY_DN46788_c0_g1_i1,Tcm_TRINITY_DN72838_c0_g1_i1
RBBH-16984,Tsi_TRINITY_DN28345_c0_g1_i1,Tcm_TRINITY_DN96297_c0_g1_i1
RBBH-16985,Tsi_TRINITY_DN30983_c0_g1_i2,Tcm_TRINITY_DN107185_c0_g1_i2
RBBH-16986,Tsi_TRINITY_DN30623_c2_g1_i2,Tcm_TRINITY_DN100552_c4_g6_i2
RBBH-16987,Tsi_TRINITY_DN31892_c8_g1_i1,Tcm_TRINITY_DN103143_c8_g8_i2
RBBH-16988,Tsi_TRINITY_DN24550_c0_g2_i2,Tcm_TRINITY_DN92840_c0_g1_i1
RBBH-16989,Tsi_TRINITY_DN10879_c0_g1_i1,Tcm_TRINITY_DN88904_c0_g1_i1
RBBH-1699,Tsi_TRINITY_DN30154_c0_g1_i2,Tcm_TRINITY_DN75610_c0_g1_i3
RBBH-16990,Tsi_TRINITY_DN49773_c0_g1_i1,Tcm_TRINITY_DN105760_c1_g1_i1
RBBH-16991,Tsi_TRINITY_DN32027_c0_g3_i3,Tcm_TRINITY_DN105408_c2_g1_i1
RBBH-16992,Tsi_TRINITY_DN29101_c0_g1_i1,Tcm_TRINITY_DN98873_c0_g6_i1
RBBH-16993,Tsi_TRINITY_DN22623_c0_g4_i1,Tcm_TRINITY_DN103994_c0_g1_i4
RBBH-16994,Tsi_TRINITY_DN18469_c0_g1_i1,Tcm_TRINITY_DN99368_c0_g1_i1
RBBH-16995,Tsi_TRINITY_DN31856_c7_g15_i1,Tcm_TRINITY_DN106726_c3_g5_i1
RBBH-16997,Tsi_TRINITY_DN31317_c0_g1_i7,Tcm_TRINITY_DN103385_c0_g1_i3
RBBH-16998,Tsi_TRINITY_DN14935_c0_g1_i1,Tcm_TRINITY_DN97824_c0_g1_i1
RBBH-16999,Tsi_TRINITY_DN52841_c0_g1_i1,Tcm_TRINITY_DN104896_c0_g1_i1
RBBH-17,Tsi_TRINITY_DN9337_c0_g1_i1,Tcm_TRINITY_DN80021_c0_g1_i1
RBBH-170,Tsi_TRINITY_DN13235_c0_g1_i1,Tcm_TRINITY_DN99620_c9_g1_i1
RBBH-1700,Tsi_TRINITY_DN8956_c0_g1_i1,Tcm_TRINITY_DN78796_c0_g1_i1
RBBH-17000,Tsi_TRINITY_DN3913_c0_g1_i1,Tcm_TRINITY_DN101241_c0_g1_i1
RBBH-17001,Tsi_TRINITY_DN24203_c0_g1_i3,Tcm_TRINITY_DN96024_c0_g1_i1
RBBH-17002,Tsi_TRINITY_DN70094_c0_g1_i1,Tcm_TRINITY_DN95684_c0_g1_i2
RBBH-17003,Tsi_TRINITY_DN16906_c0_g3_i1,Tcm_TRINITY_DN100726_c2_g1_i1
RBBH-17004,Tsi_TRINITY_DN13122_c0_g2_i1,Tcm_TRINITY_DN102865_c1_g1_i1
RBBH-17005,Tsi_TRINITY_DN32674_c0_g1_i1,Tcm_TRINITY_DN92197_c0_g1_i1
RBBH-17006,Tsi_TRINITY_DN47037_c0_g1_i1,Tcm_TRINITY_DN81529_c0_g1_i1
RBBH-17007,Tsi_TRINITY_DN31318_c2_g1_i3,Tcm_TRINITY_DN105057_c5_g1_i1
RBBH-17008,Tsi_TRINITY_DN69500_c0_g2_i1,Tcm_TRINITY_DN104342_c3_g1_i1
RBBH-17009,Tsi_TRINITY_DN69528_c0_g1_i1,Tcm_TRINITY_DN105329_c0_g2_i6
RBBH-17011,Tsi_TRINITY_DN11464_c0_g1_i1,Tcm_TRINITY_DN87312_c0_g1_i1
RBBH-17012,Tsi_TRINITY_DN34924_c0_g1_i1,Tcm_TRINITY_DN105322_c0_g1_i1
RBBH-17013,Tsi_TRINITY_DN26519_c0_g1_i1,Tcm_TRINITY_DN105158_c0_g1_i3
RBBH-17014,Tsi_TRINITY_DN63624_c0_g1_i1,Tcm_TRINITY_DN88136_c0_g1_i1
RBBH-17016,Tsi_TRINITY_DN7666_c0_g1_i1,Tcm_TRINITY_DN118601_c0_g1_i1
RBBH-17017,Tsi_TRINITY_DN31044_c10_g1_i1,Tcm_TRINITY_DN102832_c1_g1_i1
RBBH-17018,Tsi_TRINITY_DN9351_c0_g1_i1,Tcm_TRINITY_DN84941_c0_g1_i1
