Match_col,Tpa,Tge
RBBH-223,Tpa_TRINITY_DN123706_c0_g2_i1,Tge_TRINITY_DN29706_c0_g1_i1
RBBH-2230,Tpa_TRINITY_DN110584_c0_g1_i1,Tge_TRINITY_DN77492_c0_g1_i1
RBBH-2231,Tpa_TRINITY_DN119661_c0_g1_i4,Tge_TRINITY_DN47742_c1_g4_i2
RBBH-2232,Tpa_TRINITY_DN116198_c0_g1_i1,Tge_TRINITY_DN81976_c0_g1_i1
RBBH-2233,Tpa_TRINITY_DN136058_c0_g1_i2,Tge_TRINITY_DN41428_c0_g2_i1
RBBH-2235,Tpa_TRINITY_DN129966_c12_g3_i1,Tge_TRINITY_DN47921_c12_g4_i1
RBBH-2236,Tpa_TRINITY_DN156268_c0_g1_i1,Tge_TRINITY_DN15392_c0_g1_i1
RBBH-2237,Tpa_TRINITY_DN121539_c1_g1_i1,Tge_TRINITY_DN3021_c0_g1_i1
RBBH-2238,Tpa_TRINITY_DN91924_c0_g1_i1,Tge_TRINITY_DN7610_c0_g1_i1
RBBH-2239,Tpa_TRINITY_DN123781_c1_g1_i1,Tge_TRINITY_DN19999_c0_g1_i1
RBBH-224,Tpa_TRINITY_DN133394_c0_g1_i1,Tge_TRINITY_DN36583_c0_g1_i1
RBBH-2240,Tpa_TRINITY_DN116367_c0_g1_i1,Tge_TRINITY_DN48178_c0_g3_i3
RBBH-2242,Tpa_TRINITY_DN112969_c0_g1_i1,Tge_TRINITY_DN41342_c1_g1_i1
RBBH-2243,Tpa_TRINITY_DN130905_c2_g3_i2,Tge_TRINITY_DN38307_c1_g1_i2
RBBH-2244,Tpa_TRINITY_DN132410_c0_g1_i2,Tge_TRINITY_DN33145_c0_g1_i1
RBBH-2245,Tpa_TRINITY_DN132231_c0_g1_i1,Tge_TRINITY_DN29470_c0_g1_i1
RBBH-2246,Tpa_TRINITY_DN122866_c0_g1_i1,Tge_TRINITY_DN44025_c0_g1_i1
RBBH-2248,Tpa_TRINITY_DN132430_c0_g1_i1,Tge_TRINITY_DN9528_c0_g2_i1
RBBH-2249,Tpa_TRINITY_DN131949_c6_g1_i1,Tge_TRINITY_DN29971_c0_g1_i1
RBBH-225,Tpa_TRINITY_DN123503_c0_g5_i1,Tge_TRINITY_DN11394_c0_g1_i1
RBBH-2250,Tpa_TRINITY_DN129260_c0_g2_i2,Tge_TRINITY_DN34616_c0_g1_i1
RBBH-2251,Tpa_TRINITY_DN130365_c0_g1_i1,Tge_TRINITY_DN22831_c0_g1_i1
RBBH-2252,Tpa_TRINITY_DN123612_c0_g5_i3,Tge_TRINITY_DN34163_c0_g1_i1
RBBH-2253,Tpa_TRINITY_DN115631_c0_g1_i3,Tge_TRINITY_DN45324_c2_g2_i1
RBBH-2254,Tpa_TRINITY_DN128706_c3_g1_i2,Tge_TRINITY_DN38634_c0_g1_i1
RBBH-2255,Tpa_TRINITY_DN134665_c6_g3_i3,Tge_TRINITY_DN46790_c12_g2_i1
RBBH-2256,Tpa_TRINITY_DN126983_c0_g1_i2,Tge_TRINITY_DN32865_c0_g1_i1
RBBH-2257,Tpa_TRINITY_DN69852_c0_g1_i1,Tge_TRINITY_DN4751_c0_g1_i1
RBBH-2258,Tpa_TRINITY_DN129492_c0_g1_i2,Tge_TRINITY_DN46148_c1_g1_i1
RBBH-2259,Tpa_TRINITY_DN134798_c1_g1_i3,Tge_TRINITY_DN73895_c0_g1_i1
RBBH-226,Tpa_TRINITY_DN138707_c0_g1_i1,Tge_TRINITY_DN33134_c0_g1_i1
RBBH-2260,Tpa_TRINITY_DN140421_c0_g1_i6,Tge_TRINITY_DN29412_c0_g1_i1
RBBH-2261,Tpa_TRINITY_DN102428_c0_g1_i1,Tge_TRINITY_DN81023_c0_g1_i1
RBBH-2262,Tpa_TRINITY_DN137444_c0_g3_i1,Tge_TRINITY_DN35073_c0_g1_i1
RBBH-2263,Tpa_TRINITY_DN124738_c0_g1_i1,Tge_TRINITY_DN5346_c0_g1_i1
RBBH-2264,Tpa_TRINITY_DN142210_c1_g1_i1,Tge_TRINITY_DN45672_c0_g1_i1
RBBH-2265,Tpa_TRINITY_DN114013_c0_g2_i1,Tge_TRINITY_DN22017_c0_g1_i2
RBBH-2266,Tpa_TRINITY_DN134193_c2_g2_i1,Tge_TRINITY_DN46458_c0_g1_i1
RBBH-2267,Tpa_TRINITY_DN139163_c1_g1_i3,Tge_TRINITY_DN46968_c0_g12_i1
RBBH-2268,Tpa_TRINITY_DN133769_c1_g2_i1,Tge_TRINITY_DN47658_c5_g5_i3
RBBH-2269,Tpa_TRINITY_DN143154_c11_g1_i1,Tge_TRINITY_DN43777_c1_g1_i1
RBBH-227,Tpa_TRINITY_DN98460_c0_g1_i1,Tge_TRINITY_DN11195_c0_g1_i1
RBBH-2270,Tpa_TRINITY_DN142342_c0_g1_i1,Tge_TRINITY_DN31733_c0_g1_i1
RBBH-2272,Tpa_TRINITY_DN142822_c0_g2_i1,Tge_TRINITY_DN45624_c0_g3_i1
RBBH-2273,Tpa_TRINITY_DN128434_c1_g4_i1,Tge_TRINITY_DN46193_c0_g1_i1
RBBH-2275,Tpa_TRINITY_DN113831_c0_g1_i1,Tge_TRINITY_DN11672_c0_g2_i1
RBBH-2276,Tpa_TRINITY_DN101766_c0_g2_i1,Tge_TRINITY_DN4180_c0_g2_i1
RBBH-2279,Tpa_TRINITY_DN131435_c0_g2_i1,Tge_TRINITY_DN43680_c0_g1_i1
RBBH-228,Tpa_TRINITY_DN115257_c0_g1_i1,Tge_TRINITY_DN32025_c0_g1_i2
RBBH-2280,Tpa_TRINITY_DN135273_c1_g6_i2,Tge_TRINITY_DN73686_c0_g1_i1
RBBH-2281,Tpa_TRINITY_DN138365_c0_g3_i1,Tge_TRINITY_DN31974_c0_g1_i1
RBBH-2282,Tpa_TRINITY_DN134596_c1_g2_i1,Tge_TRINITY_DN41509_c0_g1_i1
RBBH-2283,Tpa_TRINITY_DN135900_c1_g5_i1,Tge_TRINITY_DN26092_c0_g1_i1
RBBH-2284,Tpa_TRINITY_DN138726_c1_g3_i1,Tge_TRINITY_DN47609_c6_g1_i1
RBBH-2285,Tpa_TRINITY_DN122014_c0_g1_i1,Tge_TRINITY_DN40609_c0_g1_i2
RBBH-2286,Tpa_TRINITY_DN118808_c0_g1_i2,Tge_TRINITY_DN33409_c0_g2_i1
RBBH-2287,Tpa_TRINITY_DN139901_c1_g1_i1,Tge_TRINITY_DN45968_c0_g2_i1
RBBH-2288,Tpa_TRINITY_DN142246_c0_g2_i1,Tge_TRINITY_DN44448_c3_g2_i1
RBBH-2289,Tpa_TRINITY_DN123607_c0_g1_i1,Tge_TRINITY_DN28217_c0_g1_i1
RBBH-229,Tpa_TRINITY_DN128734_c0_g1_i1,Tge_TRINITY_DN47104_c0_g1_i1
RBBH-2291,Tpa_TRINITY_DN143393_c0_g1_i1,Tge_TRINITY_DN47831_c0_g1_i2
RBBH-2292,Tpa_TRINITY_DN122556_c0_g1_i2,Tge_TRINITY_DN78972_c0_g1_i1
RBBH-2293,Tpa_TRINITY_DN139939_c0_g2_i1,Tge_TRINITY_DN44424_c0_g1_i8
RBBH-2294,Tpa_TRINITY_DN125006_c0_g4_i1,Tge_TRINITY_DN42092_c0_g1_i2
RBBH-2295,Tpa_TRINITY_DN139169_c0_g2_i1,Tge_TRINITY_DN46939_c0_g2_i1
RBBH-2296,Tpa_TRINITY_DN132536_c0_g2_i2,Tge_TRINITY_DN32132_c0_g1_i1
RBBH-2297,Tpa_TRINITY_DN142726_c0_g2_i1,Tge_TRINITY_DN47256_c0_g1_i2
RBBH-2298,Tpa_TRINITY_DN127382_c1_g3_i5,Tge_TRINITY_DN46462_c1_g2_i1
RBBH-2299,Tpa_TRINITY_DN141314_c0_g2_i3,Tge_TRINITY_DN46055_c0_g1_i1
RBBH-23,Tpa_TRINITY_DN132007_c0_g1_i2,Tge_TRINITY_DN29413_c0_g2_i1
RBBH-230,Tpa_TRINITY_DN143000_c2_g8_i1,Tge_TRINITY_DN47605_c0_g1_i3
RBBH-2300,Tpa_TRINITY_DN116732_c0_g1_i2,Tge_TRINITY_DN45039_c0_g1_i1
RBBH-2301,Tpa_TRINITY_DN127900_c0_g1_i1,Tge_TRINITY_DN30940_c0_g2_i1
RBBH-2302,Tpa_TRINITY_DN139350_c1_g3_i2,Tge_TRINITY_DN47619_c3_g7_i4
RBBH-2303,Tpa_TRINITY_DN102280_c0_g1_i1,Tge_TRINITY_DN15529_c0_g1_i1
RBBH-2304,Tpa_TRINITY_DN120914_c0_g1_i1,Tge_TRINITY_DN54739_c0_g1_i1
RBBH-2305,Tpa_TRINITY_DN142125_c3_g1_i1,Tge_TRINITY_DN47686_c7_g3_i1
RBBH-2306,Tpa_TRINITY_DN127992_c0_g3_i2,Tge_TRINITY_DN38144_c0_g1_i1
RBBH-2307,Tpa_TRINITY_DN140773_c2_g5_i3,Tge_TRINITY_DN34579_c0_g1_i1
RBBH-2308,Tpa_TRINITY_DN122154_c1_g1_i2,Tge_TRINITY_DN1593_c0_g2_i1
RBBH-2309,Tpa_TRINITY_DN124325_c0_g1_i2,Tge_TRINITY_DN41703_c0_g2_i1
RBBH-231,Tpa_TRINITY_DN120570_c0_g1_i1,Tge_TRINITY_DN47224_c9_g14_i1
RBBH-2310,Tpa_TRINITY_DN125439_c0_g3_i2,Tge_TRINITY_DN35870_c0_g1_i1
RBBH-2311,Tpa_TRINITY_DN122020_c0_g1_i1,Tge_TRINITY_DN47859_c3_g6_i3
RBBH-2313,Tpa_TRINITY_DN113711_c1_g2_i1,Tge_TRINITY_DN46495_c6_g1_i1
RBBH-2314,Tpa_TRINITY_DN137845_c1_g1_i1,Tge_TRINITY_DN46998_c1_g1_i1
RBBH-2315,Tpa_TRINITY_DN135588_c3_g1_i1,Tge_TRINITY_DN38028_c0_g1_i1
RBBH-2316,Tpa_TRINITY_DN129977_c2_g1_i1,Tge_TRINITY_DN24502_c0_g4_i1
RBBH-2317,Tpa_TRINITY_DN114388_c0_g1_i1,Tge_TRINITY_DN55335_c0_g1_i1
RBBH-2318,Tpa_TRINITY_DN130217_c0_g1_i1,Tge_TRINITY_DN38373_c0_g1_i1
RBBH-2319,Tpa_TRINITY_DN105187_c0_g1_i2,Tge_TRINITY_DN27737_c0_g1_i1
RBBH-232,Tpa_TRINITY_DN142901_c0_g3_i2,Tge_TRINITY_DN73049_c0_g1_i1
RBBH-2320,Tpa_TRINITY_DN142844_c1_g3_i1,Tge_TRINITY_DN46935_c5_g1_i1
RBBH-2321,Tpa_TRINITY_DN132697_c0_g1_i6,Tge_TRINITY_DN42833_c0_g1_i1
RBBH-2322,Tpa_TRINITY_DN121515_c0_g1_i1,Tge_TRINITY_DN20066_c0_g1_i2
RBBH-2323,Tpa_TRINITY_DN130550_c0_g1_i1,Tge_TRINITY_DN45897_c0_g1_i1
RBBH-2324,Tpa_TRINITY_DN142613_c0_g2_i3,Tge_TRINITY_DN45043_c1_g1_i2
RBBH-2325,Tpa_TRINITY_DN139231_c0_g1_i1,Tge_TRINITY_DN40756_c0_g1_i1
RBBH-2327,Tpa_TRINITY_DN134897_c8_g1_i6,Tge_TRINITY_DN45869_c1_g1_i2
RBBH-2329,Tpa_TRINITY_DN131941_c0_g2_i1,Tge_TRINITY_DN43668_c0_g1_i1
RBBH-233,Tpa_TRINITY_DN139696_c0_g2_i2,Tge_TRINITY_DN47665_c2_g1_i2
RBBH-2330,Tpa_TRINITY_DN134379_c0_g1_i2,Tge_TRINITY_DN13412_c0_g2_i1
RBBH-2331,Tpa_TRINITY_DN131164_c3_g1_i1,Tge_TRINITY_DN37749_c0_g1_i2
RBBH-2332,Tpa_TRINITY_DN142915_c1_g3_i2,Tge_TRINITY_DN882_c0_g1_i1
RBBH-2333,Tpa_TRINITY_DN132017_c0_g2_i1,Tge_TRINITY_DN50676_c0_g1_i1
RBBH-2334,Tpa_TRINITY_DN142728_c1_g1_i1,Tge_TRINITY_DN46169_c0_g1_i1
RBBH-2335,Tpa_TRINITY_DN140009_c0_g1_i4,Tge_TRINITY_DN42242_c0_g1_i1
RBBH-2336,Tpa_TRINITY_DN132542_c6_g2_i1,Tge_TRINITY_DN39059_c1_g1_i1
RBBH-2337,Tpa_TRINITY_DN120427_c0_g1_i1,Tge_TRINITY_DN28541_c0_g1_i1
RBBH-2338,Tpa_TRINITY_DN133126_c0_g3_i1,Tge_TRINITY_DN32818_c0_g1_i1
RBBH-2339,Tpa_TRINITY_DN117066_c0_g1_i4,Tge_TRINITY_DN74986_c0_g1_i1
RBBH-234,Tpa_TRINITY_DN143347_c3_g1_i4,Tge_TRINITY_DN46748_c0_g1_i6
RBBH-2341,Tpa_TRINITY_DN118921_c0_g1_i2,Tge_TRINITY_DN27604_c0_g1_i1
RBBH-2342,Tpa_TRINITY_DN137316_c1_g1_i8,Tge_TRINITY_DN47695_c0_g1_i1
RBBH-2343,Tpa_TRINITY_DN120775_c0_g1_i1,Tge_TRINITY_DN47965_c1_g1_i1
RBBH-2344,Tpa_TRINITY_DN126842_c0_g1_i1,Tge_TRINITY_DN20801_c1_g1_i1
RBBH-2345,Tpa_TRINITY_DN113842_c0_g1_i1,Tge_TRINITY_DN60650_c0_g1_i1
RBBH-2346,Tpa_TRINITY_DN143456_c5_g2_i4,Tge_TRINITY_DN43609_c1_g1_i1
RBBH-2347,Tpa_TRINITY_DN133735_c0_g2_i1,Tge_TRINITY_DN47699_c3_g2_i1
RBBH-2348,Tpa_TRINITY_DN126905_c0_g1_i1,Tge_TRINITY_DN41769_c0_g1_i1
RBBH-2349,Tpa_TRINITY_DN131788_c2_g5_i1,Tge_TRINITY_DN45519_c3_g1_i1
RBBH-235,Tpa_TRINITY_DN138213_c3_g1_i1,Tge_TRINITY_DN39477_c0_g1_i1
RBBH-2350,Tpa_TRINITY_DN101869_c0_g1_i1,Tge_TRINITY_DN654_c0_g1_i1
RBBH-2351,Tpa_TRINITY_DN137117_c0_g1_i2,Tge_TRINITY_DN47237_c0_g1_i2
RBBH-2352,Tpa_TRINITY_DN140485_c0_g3_i4,Tge_TRINITY_DN42005_c0_g1_i1
RBBH-2353,Tpa_TRINITY_DN142669_c1_g3_i1,Tge_TRINITY_DN47443_c0_g1_i1
RBBH-2354,Tpa_TRINITY_DN129518_c0_g1_i3,Tge_TRINITY_DN45707_c0_g1_i4
RBBH-2355,Tpa_TRINITY_DN105426_c0_g1_i1,Tge_TRINITY_DN35888_c0_g2_i1
RBBH-2356,Tpa_TRINITY_DN120040_c0_g1_i1,Tge_TRINITY_DN1730_c0_g1_i1
RBBH-2357,Tpa_TRINITY_DN123795_c0_g1_i1,Tge_TRINITY_DN23579_c0_g1_i1
RBBH-2358,Tpa_TRINITY_DN143460_c1_g1_i2,Tge_TRINITY_DN48201_c0_g1_i1
RBBH-236,Tpa_TRINITY_DN111044_c0_g2_i1,Tge_TRINITY_DN45447_c0_g1_i1
RBBH-2360,Tpa_TRINITY_DN116873_c0_g1_i1,Tge_TRINITY_DN33126_c0_g1_i1
RBBH-2361,Tpa_TRINITY_DN135969_c1_g2_i1,Tge_TRINITY_DN46250_c0_g1_i3
RBBH-2362,Tpa_TRINITY_DN123691_c0_g2_i1,Tge_TRINITY_DN44775_c0_g4_i1
RBBH-2364,Tpa_TRINITY_DN80246_c0_g1_i1,Tge_TRINITY_DN35430_c0_g1_i1
RBBH-2365,Tpa_TRINITY_DN128962_c0_g1_i2,Tge_TRINITY_DN32658_c0_g1_i2
RBBH-2366,Tpa_TRINITY_DN102216_c0_g1_i1,Tge_TRINITY_DN35155_c0_g1_i1
RBBH-2367,Tpa_TRINITY_DN113568_c0_g1_i1,Tge_TRINITY_DN44284_c0_g1_i1
RBBH-2368,Tpa_TRINITY_DN100957_c0_g1_i1,Tge_TRINITY_DN6164_c0_g1_i1
RBBH-2369,Tpa_TRINITY_DN143411_c6_g1_i1,Tge_TRINITY_DN43424_c1_g1_i3
RBBH-237,Tpa_TRINITY_DN124549_c0_g1_i3,Tge_TRINITY_DN34485_c0_g1_i1
RBBH-2370,Tpa_TRINITY_DN142121_c0_g7_i1,Tge_TRINITY_DN46229_c6_g16_i1
RBBH-2371,Tpa_TRINITY_DN139330_c2_g5_i1,Tge_TRINITY_DN46994_c2_g1_i1
RBBH-2372,Tpa_TRINITY_DN142340_c0_g2_i2,Tge_TRINITY_DN46359_c2_g1_i1
RBBH-2373,Tpa_TRINITY_DN133481_c2_g3_i1,Tge_TRINITY_DN19231_c0_g1_i1
RBBH-2374,Tpa_TRINITY_DN118295_c0_g1_i1,Tge_TRINITY_DN31766_c0_g1_i1
RBBH-2375,Tpa_TRINITY_DN116387_c0_g1_i1,Tge_TRINITY_DN46757_c1_g1_i1
RBBH-2377,Tpa_TRINITY_DN141243_c0_g1_i1,Tge_TRINITY_DN7777_c0_g1_i1
RBBH-2379,Tpa_TRINITY_DN125601_c0_g1_i1,Tge_TRINITY_DN40418_c0_g1_i1
RBBH-238,Tpa_TRINITY_DN123867_c0_g1_i1,Tge_TRINITY_DN42279_c0_g1_i1
RBBH-2380,Tpa_TRINITY_DN132986_c0_g4_i1,Tge_TRINITY_DN44795_c0_g1_i1
RBBH-2381,Tpa_TRINITY_DN139408_c0_g1_i3,Tge_TRINITY_DN44402_c0_g1_i2
RBBH-2382,Tpa_TRINITY_DN115191_c0_g2_i1,Tge_TRINITY_DN37418_c0_g1_i2
RBBH-2383,Tpa_TRINITY_DN139445_c0_g8_i1,Tge_TRINITY_DN44068_c1_g2_i1
RBBH-2384,Tpa_TRINITY_DN140318_c2_g3_i1,Tge_TRINITY_DN22222_c0_g1_i1
RBBH-2385,Tpa_TRINITY_DN141746_c0_g5_i1,Tge_TRINITY_DN46404_c0_g1_i2
RBBH-2386,Tpa_TRINITY_DN131618_c0_g1_i8,Tge_TRINITY_DN40594_c0_g2_i1
RBBH-2387,Tpa_TRINITY_DN130473_c0_g2_i1,Tge_TRINITY_DN47525_c1_g7_i1
RBBH-2388,Tpa_TRINITY_DN110844_c0_g1_i1,Tge_TRINITY_DN31334_c0_g1_i1
RBBH-2389,Tpa_TRINITY_DN143101_c1_g1_i1,Tge_TRINITY_DN45863_c0_g1_i2
RBBH-239,Tpa_TRINITY_DN130408_c0_g1_i1,Tge_TRINITY_DN21258_c0_g1_i1
RBBH-2390,Tpa_TRINITY_DN139005_c0_g1_i2,Tge_TRINITY_DN31404_c0_g1_i1
RBBH-2391,Tpa_TRINITY_DN125963_c0_g1_i1,Tge_TRINITY_DN40588_c0_g1_i1
RBBH-2392,Tpa_TRINITY_DN127510_c6_g1_i1,Tge_TRINITY_DN45756_c1_g1_i1
RBBH-2393,Tpa_TRINITY_DN136260_c0_g1_i3,Tge_TRINITY_DN42019_c0_g1_i3
RBBH-2394,Tpa_TRINITY_DN137862_c4_g2_i3,Tge_TRINITY_DN42141_c1_g1_i1
RBBH-2395,Tpa_TRINITY_DN139945_c0_g2_i2,Tge_TRINITY_DN47814_c1_g1_i2
RBBH-2396,Tpa_TRINITY_DN143132_c2_g3_i1,Tge_TRINITY_DN47745_c0_g1_i3
RBBH-2397,Tpa_TRINITY_DN134951_c0_g1_i1,Tge_TRINITY_DN35871_c0_g1_i1
RBBH-2398,Tpa_TRINITY_DN121662_c0_g1_i3,Tge_TRINITY_DN44687_c1_g1_i1
RBBH-2399,Tpa_TRINITY_DN136021_c2_g1_i1,Tge_TRINITY_DN21997_c0_g3_i1
RBBH-24,Tpa_TRINITY_DN131558_c3_g2_i2,Tge_TRINITY_DN47643_c1_g5_i3
RBBH-240,Tpa_TRINITY_DN131984_c0_g1_i1,Tge_TRINITY_DN40020_c0_g1_i2
RBBH-2400,Tpa_TRINITY_DN124037_c0_g1_i2,Tge_TRINITY_DN72834_c0_g1_i1
RBBH-2401,Tpa_TRINITY_DN120397_c0_g1_i1,Tge_TRINITY_DN39768_c0_g1_i1
RBBH-2402,Tpa_TRINITY_DN127176_c0_g1_i1,Tge_TRINITY_DN13052_c0_g1_i1
RBBH-2403,Tpa_TRINITY_DN141626_c1_g1_i5,Tge_TRINITY_DN47426_c0_g1_i8
RBBH-2404,Tpa_TRINITY_DN134576_c0_g1_i3,Tge_TRINITY_DN47495_c2_g2_i2
RBBH-2405,Tpa_TRINITY_DN142766_c0_g1_i1,Tge_TRINITY_DN37606_c0_g1_i1
RBBH-2406,Tpa_TRINITY_DN124020_c0_g1_i1,Tge_TRINITY_DN38878_c0_g1_i1
RBBH-2407,Tpa_TRINITY_DN139148_c1_g2_i4,Tge_TRINITY_DN37394_c0_g1_i2
RBBH-2408,Tpa_TRINITY_DN100809_c0_g1_i1,Tge_TRINITY_DN35184_c0_g1_i1
RBBH-2409,Tpa_TRINITY_DN115411_c0_g1_i1,Tge_TRINITY_DN40642_c0_g1_i1
RBBH-241,Tpa_TRINITY_DN140813_c0_g4_i2,Tge_TRINITY_DN47894_c0_g7_i9
RBBH-2410,Tpa_TRINITY_DN131859_c1_g1_i3,Tge_TRINITY_DN15224_c0_g1_i1
RBBH-2411,Tpa_TRINITY_DN115130_c0_g3_i1,Tge_TRINITY_DN14146_c0_g1_i1
RBBH-2412,Tpa_TRINITY_DN135595_c3_g1_i3,Tge_TRINITY_DN41227_c0_g1_i1
RBBH-2413,Tpa_TRINITY_DN106280_c0_g1_i1,Tge_TRINITY_DN74409_c0_g1_i1
RBBH-2414,Tpa_TRINITY_DN141084_c2_g3_i3,Tge_TRINITY_DN42660_c0_g1_i1
RBBH-2415,Tpa_TRINITY_DN116308_c3_g1_i4,Tge_TRINITY_DN41497_c1_g1_i2
RBBH-2416,Tpa_TRINITY_DN131600_c0_g1_i3,Tge_TRINITY_DN41059_c2_g2_i2
RBBH-2417,Tpa_TRINITY_DN139954_c0_g1_i3,Tge_TRINITY_DN43776_c0_g2_i1
RBBH-2418,Tpa_TRINITY_DN130411_c0_g1_i1,Tge_TRINITY_DN43163_c0_g1_i1
RBBH-2419,Tpa_TRINITY_DN126664_c0_g1_i1,Tge_TRINITY_DN19018_c0_g1_i1
RBBH-242,Tpa_TRINITY_DN139573_c0_g1_i1,Tge_TRINITY_DN39335_c0_g2_i1
RBBH-2420,Tpa_TRINITY_DN140958_c2_g4_i2,Tge_TRINITY_DN47056_c11_g4_i2
RBBH-2421,Tpa_TRINITY_DN142685_c0_g2_i1,Tge_TRINITY_DN40639_c0_g1_i3
RBBH-2422,Tpa_TRINITY_DN133697_c0_g1_i6,Tge_TRINITY_DN62825_c0_g2_i1
RBBH-2424,Tpa_TRINITY_DN134839_c0_g1_i2,Tge_TRINITY_DN41095_c0_g1_i1
RBBH-2425,Tpa_TRINITY_DN122647_c0_g1_i1,Tge_TRINITY_DN49662_c0_g1_i1
RBBH-2427,Tpa_TRINITY_DN128646_c3_g1_i3,Tge_TRINITY_DN23321_c0_g1_i1
RBBH-2428,Tpa_TRINITY_DN134791_c4_g6_i1,Tge_TRINITY_DN31399_c0_g3_i1
RBBH-2429,Tpa_TRINITY_DN128780_c0_g1_i1,Tge_TRINITY_DN2616_c0_g1_i1
RBBH-243,Tpa_TRINITY_DN127602_c1_g1_i2,Tge_TRINITY_DN21495_c0_g2_i1
RBBH-2430,Tpa_TRINITY_DN141702_c1_g4_i5,Tge_TRINITY_DN42590_c0_g2_i1
RBBH-2431,Tpa_TRINITY_DN118882_c0_g3_i1,Tge_TRINITY_DN29680_c0_g1_i1
RBBH-2432,Tpa_TRINITY_DN141080_c0_g5_i4,Tge_TRINITY_DN47357_c0_g1_i3
RBBH-2433,Tpa_TRINITY_DN112224_c0_g2_i1,Tge_TRINITY_DN1658_c0_g1_i1
RBBH-2434,Tpa_TRINITY_DN129962_c0_g1_i1,Tge_TRINITY_DN25128_c0_g1_i1
RBBH-2435,Tpa_TRINITY_DN134117_c3_g1_i5,Tge_TRINITY_DN42829_c0_g1_i1
RBBH-2436,Tpa_TRINITY_DN136732_c0_g2_i4,Tge_TRINITY_DN33370_c0_g1_i1
RBBH-2437,Tpa_TRINITY_DN97590_c0_g1_i1,Tge_TRINITY_DN5961_c0_g1_i1
RBBH-2438,Tpa_TRINITY_DN136973_c0_g3_i1,Tge_TRINITY_DN33685_c0_g1_i1
RBBH-2439,Tpa_TRINITY_DN117566_c0_g1_i1,Tge_TRINITY_DN4694_c0_g1_i1
RBBH-244,Tpa_TRINITY_DN138215_c3_g1_i2,Tge_TRINITY_DN45847_c4_g7_i7
RBBH-2440,Tpa_TRINITY_DN122663_c1_g1_i1,Tge_TRINITY_DN15735_c0_g2_i1
RBBH-2441,Tpa_TRINITY_DN108317_c0_g1_i2,Tge_TRINITY_DN32284_c0_g1_i1
RBBH-2442,Tpa_TRINITY_DN128106_c0_g1_i1,Tge_TRINITY_DN40352_c0_g1_i1
RBBH-2443,Tpa_TRINITY_DN136065_c0_g1_i1,Tge_TRINITY_DN27540_c0_g1_i1
RBBH-2444,Tpa_TRINITY_DN137875_c2_g2_i1,Tge_TRINITY_DN46890_c0_g2_i1
RBBH-2445,Tpa_TRINITY_DN142084_c0_g2_i1,Tge_TRINITY_DN35696_c0_g1_i2
RBBH-2446,Tpa_TRINITY_DN140388_c0_g2_i1,Tge_TRINITY_DN68971_c0_g1_i1
RBBH-2447,Tpa_TRINITY_DN139420_c0_g1_i6,Tge_TRINITY_DN39069_c0_g1_i1
RBBH-2448,Tpa_TRINITY_DN130233_c0_g1_i2,Tge_TRINITY_DN5559_c0_g1_i1
RBBH-2449,Tpa_TRINITY_DN137969_c1_g1_i2,Tge_TRINITY_DN33096_c0_g1_i1
RBBH-245,Tpa_TRINITY_DN121141_c0_g1_i1,Tge_TRINITY_DN60607_c0_g1_i1
RBBH-2450,Tpa_TRINITY_DN129455_c0_g5_i2,Tge_TRINITY_DN47742_c0_g1_i1
RBBH-2451,Tpa_TRINITY_DN110964_c0_g1_i1,Tge_TRINITY_DN54541_c0_g2_i1
RBBH-2453,Tpa_TRINITY_DN130640_c0_g3_i1,Tge_TRINITY_DN43162_c0_g1_i4
RBBH-2454,Tpa_TRINITY_DN141258_c0_g1_i7,Tge_TRINITY_DN46774_c0_g1_i1
RBBH-2455,Tpa_TRINITY_DN132942_c3_g1_i3,Tge_TRINITY_DN47196_c8_g3_i1
RBBH-2456,Tpa_TRINITY_DN136631_c2_g1_i1,Tge_TRINITY_DN31753_c0_g1_i1
RBBH-2457,Tpa_TRINITY_DN137546_c0_g1_i1,Tge_TRINITY_DN37355_c0_g1_i2
RBBH-2458,Tpa_TRINITY_DN95942_c0_g5_i1,Tge_TRINITY_DN17478_c0_g2_i1
RBBH-2459,Tpa_TRINITY_DN128376_c0_g1_i1,Tge_TRINITY_DN41111_c0_g1_i1
RBBH-2460,Tpa_TRINITY_DN121329_c0_g1_i1,Tge_TRINITY_DN46784_c0_g1_i1
RBBH-2461,Tpa_TRINITY_DN115070_c0_g7_i1,Tge_TRINITY_DN10911_c0_g1_i1
RBBH-2462,Tpa_TRINITY_DN134412_c0_g1_i1,Tge_TRINITY_DN40842_c0_g1_i1
RBBH-2463,Tpa_TRINITY_DN53222_c0_g1_i1,Tge_TRINITY_DN7234_c1_g1_i1
RBBH-2464,Tpa_TRINITY_DN82006_c0_g1_i1,Tge_TRINITY_DN388_c0_g1_i1
RBBH-2466,Tpa_TRINITY_DN141900_c0_g4_i3,Tge_TRINITY_DN2435_c0_g1_i1
RBBH-2467,Tpa_TRINITY_DN122459_c0_g4_i1,Tge_TRINITY_DN43865_c0_g1_i1
RBBH-2468,Tpa_TRINITY_DN142493_c0_g3_i3,Tge_TRINITY_DN46670_c0_g1_i1
RBBH-2469,Tpa_TRINITY_DN139922_c0_g3_i2,Tge_TRINITY_DN33846_c0_g1_i1
